id,group_id,message,voice,per,comment_group,reuse,omit_tag
1756,130517,"The undefeated Double Crown star,\n%h_pop3, is the third favorite.\nHer superior ability is undeniable!",%w_0.3|1700101|1700601|%h_pop3|1004103|1004106,100,0,0,0
1758,130517,"The undefeated Double Crown star,\n%h_pop3, is currently the third\nfavorite. Her superior ability is undeniable!",%w_0.3|1700101|1700601|%h_pop3|1004101|1004106,100,0,0,0
1759,130517,"The undefeated Double Crown star,\n%h_pop3, is the third favorite.\nShe's the hot pick of late!",%w_0.3|1700101|1700601|%h_pop3|1004103|1004102,100,0,0,0
1761,130518,"All eyes are on the undefeated Double Crown\nstar, %h_player, running in\n%p_waku_ban.",1088201|1700101|1700601|%h_player|%p_waku_ban,100,0,0,0
1762,130600,"The current favorite is the dual mile wonder,\n%h_pop1.",1002701|1700701|%h_pop1,100,0,0,0
1763,130600,"The most popular athlete in this race is the\ndual mile wonder, %h_pop1.\nShe's the favorite to win.",1002801|1700701|%h_pop1|1002802,100,0,0,0
1764,130600,"Now, introducing the favorite to win. It's the\ndual mile wonder, %h_pop1.",1002901|1700701|%h_pop1,100,0,0,0
1765,130600,"You guessed it! The favorite is the dual mile\nwonder, %h_pop1.",1003001|1700701|%h_pop1,100,0,0,0
1766,130602,"The second favorite is the dual mile wonder,\n%h_pop2.",1003101|1700701|%h_pop2,100,0,0,0
1767,130602,"Now, introducing the second favorite. It's the\ndual mile wonder, %h_pop2.",1003201|1700701|%h_pop2,100,0,0,0
1768,130602,"With more than enough skill to rival the top\npick, today's second favorite is the dual mile\nwonder, %h_pop2.",1003301|1700701|%h_pop2,100,0,0,0
1769,130602,"She might not be satisfied with this ranking,\nbut the second favorite is the dual mile\nwonder, %h_pop2.",%w_0.1|1003401|1700701|%h_pop2,100,0,0,0
1770,130603,"Now, introducing the second favorite. It's the\ndual mile wonder, %h_pop2.",1003201|1700701|%h_pop2,100,0,0,0
1771,130603,"She might not be satisfied with this ranking,\nbut the second favorite is the dual mile\nwonder, %h_pop2.",%w_0.1|1003401|1700701|%h_pop2,100,0,0,0
1772,130604,"The third favorite is the dual mile wonder,\n%h_pop3.",%w_0.3|1003501|1700701|%h_pop3,100,0,0,0
1773,130604,"For the third favorite, we have the dual mile\nwonder, %h_pop3.",%w_0.3|1003601|1700701|%h_pop3,100,0,0,0
1774,130604,"With her sights firmly set on the top spots, the\nthird favorite is the dual mile wonder,\n%h_pop3.",%w_0.3|1003701|1700701|%h_pop3,100,0,0,0
1775,130604,"With the popularity and the skills to back it\nup, it's the dual mile wonder,\n%h_pop3, today's third\nfavorite.",%w_0.3|1003801|1700701|%h_pop3|1003802,100,0,0,0
1776,130605,"Now, here's the undisputed star of the show.\nIt's the dual mile wonder,\n%h_pop1. She's the favorite to\nwin.",1003901|1700701|%h_pop1|1002802,100,0,0,0
1777,130605,"Waiting for the start with an air of dignity is\nthe dual mile wonder and today's favorite,\n%h_pop1.",%w_0.1|1003903|1700701|%h_pop1|1002802,100,0,0,0
1778,130605,"Carrying the hopes of all the fans crowding the\nstands, the favorite for today is the dual mile\nwonder, %h_pop1.",1003905|1700701|%h_pop1|1002802,100,0,0,0
1785,130606,"Taking her on is the dual mile wonder,\n%h_pop2. This should be a\nshowdown to remember.",1004001|1700701|%h_pop2|1004002,100,0,0,0
1786,130606,"The second favorite and dual mile wonder,\n%h_pop2, can certainly hold\nher own against today's top favorite.",1004003|1700701|%h_pop2|1004004,100,0,0,0
1787,130606,"Now, here's the second favorite. The dual mile\nwonder, %h_pop2, is fully set\non clinching victory.",1004005|1700701|%h_pop2|1004006,100,0,0,0
1788,130606,"Taking her on is the dual mile wonder,\n%h_pop2, who can certainly\nhold her own against the favorite.",1004001|1700701|%h_pop2|1004004,100,0,0,0
1789,130606,"The second favorite and dual mile wonder,\n%h_pop2, is fully set on\nclinching victory.",1004003|1700701|%h_pop2|1004006,100,0,0,0
1790,130606,"Now, here's the second favorite. The dual mile\nwonder, %h_pop2, should give\nus a showdown to remember.",1004005|1700701|%h_pop2|1004002,100,0,0,0
1791,130606,"Taking her on is the dual mile wonder,\n%h_pop2, who is fully set on\nclinching victory.",1004001|1700701|%h_pop2|1004006,100,0,0,0
1792,130606,"The second favorite and dual mile wonder,\n%h_pop2, should give us a\nshowdown to remember.",1004003|1700701|%h_pop2|1004002,100,0,0,0
1793,130606,"Now, here's the second favorite. The dual mile\nwonder, %h_pop2, can\ncertainly hold her own against today's top\nfavorite.",1004005|1700701|%h_pop2|1004004,100,0,0,0
1794,130607,"The dual mile wonder,\n%h_pop3, is currently the third\nfavorite. She's the hot pick of late!",%w_0.3|1700701|%h_pop3|1004101|1004102,100,0,0,0
1795,130607,"The dual mile wonder,\n%h_pop3, is the third favorite.\nCan she overcome the odds?!",%w_0.3|1700701|%h_pop3|1004103|1004104,100,0,0,0
1797,130607,"The dual mile wonder,\n%h_pop3, is currently the third\nfavorite. Can she overcome the odds?!",%w_0.3|1700701|%h_pop3|1004101|1004104,100,0,0,0
1798,130607,"The dual mile wonder,\n%h_pop3, is the third favorite.\nHer superior ability is undeniable!",%w_0.3|1700701|%h_pop3|1004103|1004106,100,0,0,0
1800,130607,"The dual mile wonder,\n%h_pop3, is currently the third\nfavorite. Her superior ability is undeniable!",%w_0.3|1700701|%h_pop3|1004101|1004106,100,0,0,0
1801,130607,"The dual mile wonder,\n%h_pop3, is the third favorite.\nShe's the hot pick of late!",%w_0.3|1700701|%h_pop3|1004103|1004102,100,0,0,0
1803,130608,"All eyes are on the dual mile wonder,\n%h_player, running in\n%p_waku_ban.",1088201|1700701|%h_player|%p_waku_ban,100,0,0,0
1804,130610,"The current favorite is the undefeated dual\nmile wonder, %h_pop1.",1002701|1700101|1700701|%h_pop1,100,0,0,0
1805,130610,"The most popular athlete in this race is the\nundefeated dual mile wonder,\n%h_pop1. She's the favorite to\nwin.",1002801|1700101|1700701|%h_pop1|1002802,100,0,0,0
1806,130610,"Now, introducing the favorite to win. It's the\nundefeated dual mile wonder,\n%h_pop1.",1002901|1700101|1700701|%h_pop1,100,0,0,0
1807,130610,"You guessed it! The favorite is the undefeated\ndual mile wonder, %h_pop1.",1003001|1700101|1700701|%h_pop1,100,0,0,0
1808,130612,"The second favorite is the undefeated dual\nmile wonder, %h_pop2.",1003101|1700101|1700701|%h_pop2,100,0,0,0
1809,130612,"Now, introducing the second favorite. It's the\nundefeated dual mile wonder,\n%h_pop2.",1003201|1700101|1700701|%h_pop2,100,0,0,0
1810,130612,"With more than enough skill to rival the top\npick, today's second favorite is the undefeated\ndual mile wonder, %h_pop2.",1003301|1700101|1700701|%h_pop2,100,0,0,0
1811,130612,"She might not be satisfied with this ranking,\nbut the second favorite is the undefeated dual\nmile wonder, %h_pop2.",%w_0.1|1003401|1700101|1700701|%h_pop2,100,0,0,0
1812,130613,"Now, introducing the second favorite. It's the\nundefeated dual mile wonder,\n%h_pop2.",1003201|1700101|1700701|%h_pop2,100,0,0,0
1813,130613,"She might not be satisfied with this ranking,\nbut the second favorite is the undefeated dual\nmile wonder, %h_pop2.",%w_0.1|1003401|1700101|1700701|%h_pop2,100,0,0,0
1814,130614,"The third favorite is the undefeated dual mile\nwonder, %h_pop3.",%w_0.3|1003501|1700101|1700701|%h_pop3,100,0,0,0
1815,130614,"For the third favorite, we have the undefeated\ndual mile wonder, %h_pop3.",%w_0.3|1003601|1700101|1700701|%h_pop3,100,0,0,0
1816,130614,"With her sights firmly set on the top spots, the\nthird favorite is the undefeated dual mile\nwonder, %h_pop3.",%w_0.3|1003701|1700101|1700701|%h_pop3,100,0,0,0
1817,130614,"With the popularity and the skills to back it\nup, it's the undefeated dual mile wonder,\n%h_pop3, today's third\nfavorite.",%w_0.3|1003801|1700101|1700701|%h_pop3|1003802,100,0,0,0
1818,130615,"Now, here's the undisputed star of the show.\nIt's the undefeated dual mile wonder,\n%h_pop1. She's the favorite to\nwin.",1003901|1700101|1700701|%h_pop1|1002802,100,0,0,0
1819,130615,"Waiting for the start with an air of dignity is\nthe undefeated dual mile wonder and today's\nfavorite, %h_pop1.",%w_0.1|1003903|1700101|1700701|%h_pop1|1002802,100,0,0,0
1820,130615,"Carrying the hopes of all the fans crowding the\nstands, the favorite for today is the undefeated\ndual mile wonder, %h_pop1.",1003905|1700101|1700701|%h_pop1|1002802,100,0,0,0
1827,130616,"Taking her on is the undefeated dual mile\nwonder, %h_pop2. This should\nbe a showdown to remember.",1004001|1700101|1700701|%h_pop2|1004002,100,0,0,0
1828,130616,"The second favorite and undefeated dual mile\nwonder, %h_pop2, can\ncertainly hold her own against today's top\nfavorite.",1004003|1700101|1700701|%h_pop2|1004004,100,0,0,0
1829,130616,"Now, here's the second favorite. The\nundefeated dual mile wonder,\n%h_pop2, is fully set on\nclinching victory.",1004005|1700101|1700701|%h_pop2|1004006,100,0,0,0
1830,130616,"Taking her on is the undefeated dual mile\nwonder, %h_pop2, who can\ncertainly hold her own against the favorite.",1004001|1700101|1700701|%h_pop2|1004004,100,0,0,0
1831,130616,"The second favorite and undefeated dual mile\nwonder, %h_pop2, is fully set\non clinching victory.",1004003|1700101|1700701|%h_pop2|1004006,100,0,0,0
1832,130616,"Now, here's the second favorite. The\nundefeated dual mile wonder,\n%h_pop2, should give us a\nshowdown to remember.",1004005|1700101|1700701|%h_pop2|1004002,100,0,0,0
1833,130616,"Taking her on is the undefeated dual mile\nwonder, %h_pop2, who is fully\nset on clinching victory.",1004001|1700101|1700701|%h_pop2|1004006,100,0,0,0
1834,130616,"The second favorite and undefeated dual mile\nwonder, %h_pop2, should give\nus a showdown to remember.",1004003|1700101|1700701|%h_pop2|1004002,100,0,0,0
1835,130616,"Now, here's the second favorite. The\nundefeated dual mile wonder,\n%h_pop2, can certainly hold\nher own against today's top favorite.",1004005|1700101|1700701|%h_pop2|1004004,100,0,0,0
1836,130617,"The undefeated dual mile wonder,\n%h_pop3, is currently the third\nfavorite. She's the hot pick of late!",%w_0.3|1700101|1700701|%h_pop3|1004101|1004102,100,0,0,0
1837,130617,"The undefeated dual mile wonder,\n%h_pop3, is the third favorite.\nCan she overcome the odds?!",%w_0.3|1700101|1700701|%h_pop3|1004103|1004104,100,0,0,0
1839,130617,"The undefeated dual mile wonder,\n%h_pop3, is currently the third\nfavorite. Can she overcome the odds?!",%w_0.3|1700101|1700701|%h_pop3|1004101|1004104,100,0,0,0
1840,130617,"The undefeated dual mile wonder,\n%h_pop3, is the third favorite.\nHer superior ability is undeniable!",%w_0.3|1700101|1700701|%h_pop3|1004103|1004106,100,0,0,0
1842,130617,"The undefeated dual mile wonder,\n%h_pop3, is currently the third\nfavorite. Her superior ability is undeniable!",%w_0.3|1700101|1700701|%h_pop3|1004101|1004106,100,0,0,0
1843,130617,"The undefeated dual mile wonder,\n%h_pop3, is the third favorite.\nShe's the hot pick of late!",%w_0.3|1700101|1700701|%h_pop3|1004103|1004102,100,0,0,0
1845,130618,"All eyes are on the undefeated dual mile\nwonder, %h_player, running in\n%p_waku_ban.",1088201|1700101|1700701|%h_player|%p_waku_ban,100,0,0,0
1846,130700,"The current favorite is the dual sprint victor,\n%h_pop1.",1002701|1700801|%h_pop1,100,0,0,0
1847,130700,"The most popular athlete in this race is the\ndual sprint victor, %h_pop1.\nShe's the favorite to win.",1002801|1700801|%h_pop1|1002802,100,0,0,0
1848,130700,"Now, introducing the favorite to win. It's the\ndual sprint victor, %h_pop1.",1002901|1700801|%h_pop1,100,0,0,0
1849,130700,"You guessed it! The favorite is the dual sprint\nvictor, %h_pop1.",1003001|1700801|%h_pop1,100,0,0,0
1850,130702,"The second favorite is the dual sprint victor,\n%h_pop2.",1003101|1700801|%h_pop2,100,0,0,0
1851,130702,"Now, introducing the second favorite. It's the\ndual sprint victor, %h_pop2.",1003201|1700801|%h_pop2,100,0,0,0
1852,130702,"With more than enough skill to rival the top\npick, today's second favorite is the dual sprint\nvictor, %h_pop2.",1003301|1700801|%h_pop2,100,0,0,0
1853,130702,"She might not be satisfied with this ranking,\nbut the second favorite is the dual sprint\nvictor, %h_pop2.",%w_0.1|1003401|1700801|%h_pop2,100,0,0,0
1854,130703,"Now, introducing the second favorite. It's the\ndual sprint victor, %h_pop2.",1003201|1700801|%h_pop2,100,0,0,0
1855,130703,"She might not be satisfied with this ranking,\nbut the second favorite is the dual sprint\nvictor, %h_pop2.",%w_0.1|1003401|1700801|%h_pop2,100,0,0,0
1856,130704,"The third favorite is the dual sprint victor,\n%h_pop3.",%w_0.3|1003501|1700801|%h_pop3,100,0,0,0
1857,130704,"For the third favorite, we have the dual sprint\nvictor, %h_pop3.",%w_0.3|1003601|1700801|%h_pop3,100,0,0,0
1858,130704,"With her sights firmly set on the top spots, the\nthird favorite is the dual sprint victor,\n%h_pop3.",%w_0.3|1003701|1700801|%h_pop3,100,0,0,0
1859,130704,"With the popularity and the skills to back it\nup, it's the dual sprint victor,\n%h_pop3, today's third\nfavorite.",%w_0.3|1003801|1700801|%h_pop3|1003802,100,0,0,0
1860,130705,"Now, here's the undisputed star of the show.\nIt's the dual sprint victor,\n%h_pop1. She's the favorite to\nwin.",1003901|1700801|%w_0.02|%h_pop1|1002802,100,0,0,0
1861,130705,"Waiting for the start with an air of dignity is\nthe dual sprint victor and today's favorite,\n%h_pop1.",%w_0.1|1003903|1700801|%h_pop1|1002802,100,0,0,0
1862,130705,"Carrying the hopes of all the fans crowding the\nstands, the favorite for today is the dual sprint\nvictor, %h_pop1.",1003905|1700801|%w_0.01|%h_pop1|1002802,100,0,0,0
1869,130706,"Taking her on is the dual sprint victor,\n%h_pop2. This should be a\nshowdown to remember.",1004001|1700801|%h_pop2|1004002,100,0,0,0
1870,130706,"The second favorite and dual sprint victor,\n%h_pop2, can certainly hold\nher own against today's top favorite.",1004003|1700801|%h_pop2|1004004,100,0,0,0
1871,130706,"Now, here's the second favorite. The dual\nsprint victor, %h_pop2, is fully\nset on clinching victory.",1004005|1700801|%h_pop2|1004006,100,0,0,0
1872,130706,"Taking her on is the dual sprint victor,\n%h_pop2, who can certainly\nhold her own against the favorite.",1004001|1700801|%h_pop2|1004004,100,0,0,0
1873,130706,"The second favorite and dual sprint victor,\n%h_pop2, is fully set on\nclinching victory.",1004003|1700801|%h_pop2|1004006,100,0,0,0
1874,130706,"Now, here's the second favorite. The dual\nsprint victor, %h_pop2, should\ngive us a showdown to remember.",1004005|1700801|%h_pop2|1004002,100,0,0,0
1875,130706,"Taking her on is the dual sprint victor,\n%h_pop2, who is fully set on\nclinching victory.",1004001|1700801|%h_pop2|1004006,100,0,0,0
1876,130706,"The second favorite and dual sprint victor,\n%h_pop2, should give us a\nshowdown to remember.",1004003|1700801|%h_pop2|1004002,100,0,0,0
1877,130706,"Now, here's the second favorite. The dual\nsprint victor, %h_pop2, can\ncertainly hold her own against today's top\nfavorite.",1004005|1700801|%h_pop2|1004004,100,0,0,0
1878,130707,"The dual sprint victor,\n%h_pop3, is currently the third\nfavorite. She's the hot pick of late!",%w_0.3|1700801|%h_pop3|1004101|1004102,100,0,0,0
1879,130707,"The dual sprint victor,\n%h_pop3, is the third favorite.\nCan she overcome the odds?!",%w_0.3|1700801|%h_pop3|1004103|1004104,100,0,0,0
1881,130707,"The dual sprint victor,\n%h_pop3, is currently the third\nfavorite. Can she overcome the odds?!",%w_0.3|1700801|%h_pop3|1004101|1004104,100,0,0,0
1882,130707,"The dual sprint victor,\n%h_pop3, is the third favorite.\nHer superior ability is undeniable!",%w_0.3|1700801|%h_pop3|1004103|1004106,100,0,0,0
1884,130707,"The dual sprint victor,\n%h_pop3, is currently the third\nfavorite. Her superior ability is undeniable!",%w_0.3|1700801|%h_pop3|1004101|1004106,100,0,0,0
1885,130707,"The dual sprint victor,\n%h_pop3, is the third favorite.\nShe's the hot pick of late!",%w_0.3|1700801|%h_pop3|1004103|1004102,100,0,0,0
1887,130708,"All eyes are on the dual sprint victor,\n%h_player, running in\n%p_waku_ban.",1088201|1700801|%h_player|%p_waku_ban,100,0,0,0
1888,130710,"The current favorite is the undefeated dual\nsprint victor, %h_pop1.",1002701|1700101|1700801|%h_pop1,100,0,0,0
1889,130710,"The most popular athlete in this race is the\nundefeated dual sprint victor,\n%h_pop1. She's the favorite to\nwin.",1002801|1700101|1700801|%h_pop1|1002802,100,0,0,0
1890,130710,"Now, introducing the favorite to win. It's the\nundefeated dual sprint victor,\n%h_pop1.",1002901|1700101|1700801|%h_pop1,100,0,0,0
1891,130710,"You guessed it! The favorite is the undefeated\ndual sprint victor, %h_pop1.",1003001|1700101|1700801|%h_pop1,100,0,0,0
1892,130712,"The second favorite is the undefeated dual\nsprint victor, %h_pop2.",1003101|1700101|1700801|%h_pop2,100,0,0,0
1893,130712,"Now, introducing the second favorite. It's the\nundefeated dual sprint victor,\n%h_pop2.",1003201|1700101|1700801|%h_pop2,100,0,0,0
1894,130712,"With more than enough skill to rival the top\npick, today's second favorite is the undefeated\ndual sprint victor, %h_pop2.",1003301|1700101|1700801|%h_pop2,100,0,0,0
