id,factor_group_id,effect_id,target_type,value_1,value_2
5091,110402,2,64,2,0
5092,110402,2,63,1,0
5093,110402,2,61,1,0
5094,110402,3,41,911041,3
5095,110402,3,64,2,0
5096,110402,3,63,2,0
5097,110402,3,61,1,0
5098,110402,4,41,911041,3
5099,110402,4,64,2,0
5100,110402,4,63,2,0
5101,110402,4,61,2,0
5102,50001,1,11,1,0
5103,50001,2,11,2,0
5104,50002,1,12,1,0
5105,50002,2,12,2,0
5106,50003,1,31,1,0
5107,50003,2,31,2,0
5108,50004,1,32,1,0
5109,50004,2,32,2,0
5110,50005,1,33,1,0
5111,50005,2,33,2,0
5112,50006,1,34,1,0
5113,50006,2,34,2,0
5114,50007,1,21,1,0
5115,50007,2,21,2,0
5116,50008,1,22,1,0
5117,50008,2,22,2,1
5118,50009,1,23,1,2
5119,50009,2,23,2,3
5120,50010,1,24,1,4
5121,50010,2,24,2,5
5122,50011,1,1,6,0
5123,50011,2,1,12,0
5124,50011,3,1,18,0
5125,50012,1,2,6,0
5126,50012,2,2,12,0
5127,50012,3,2,18,0
5128,50013,1,3,6,0
5129,50013,2,3,12,0
5130,50013,3,3,18,0
5131,50014,1,4,6,0
5132,50014,2,4,12,0
5133,50014,3,4,18,0
5134,50015,1,5,6,0
5135,50015,2,5,12,0
5136,50015,3,5,18,0
5137,50016,1,41,200012,1
5138,50016,2,41,200012,2
5139,50016,3,41,200012,3
5140,50016,4,41,200012,4
5141,50016,5,41,200012,5
5142,50017,1,41,200022,1
5143,50017,2,41,200022,2
5144,50017,3,41,200022,3
5145,50017,4,41,200022,4
5146,50017,5,41,200022,5
5147,50018,1,41,200172,1
5148,50018,2,41,200172,2
5149,50018,3,41,200172,3
5150,50018,4,41,200172,4
5151,50018,5,41,200172,5
5152,50019,1,41,200182,1
5153,50019,2,41,200182,2
5154,50019,3,41,200182,3
5155,50019,4,41,200182,4
5156,50019,5,41,200182,5
5157,50020,1,41,200192,1
5158,50020,2,41,200192,2
5159,50020,3,41,200192,3
5160,50020,4,41,200192,4
5161,50020,5,41,200192,5
5162,50021,1,41,200202,1
5163,50021,2,41,200202,2
5164,50021,3,41,200202,3
5165,50021,4,41,200202,4
5166,50021,5,41,200202,5
5167,50022,1,7,6,1
5168,50022,2,7,12,1
5169,50022,3,7,18,1
5170,50023,1,7,6,1
5171,50023,2,7,12,1
5172,50023,3,7,18,1
5173,50024,1,7,6,1
5174,50024,2,7,12,1
5175,50024,3,7,18,1
5176,50025,1,7,6,1
5177,50025,2,7,12,1
5178,50025,3,7,18,1
5179,50026,1,7,6,1
5180,50026,2,7,12,1
5181,50026,3,7,18,1
5182,50027,1,7,6,1
5183,50027,2,7,12,1
5184,50027,3,7,18,1
5185,50028,1,7,6,1
5186,50028,2,7,12,1
5187,50028,3,7,18,1
5188,50029,1,7,6,1
5189,50029,2,7,12,1
5190,50029,3,7,18,1
5191,50030,1,7,6,1
5192,50030,2,7,12,1
5193,50030,3,7,18,1
5194,50031,1,7,6,1
5195,50031,2,7,12,1
5196,50031,3,7,18,1
5197,50032,1,7,6,1
5198,50032,2,7,12,1
5199,50032,3,7,18,1
5200,50033,1,7,6,1
5201,50033,2,7,12,1
5202,50033,3,7,18,1
5203,50034,1,7,6,1
5204,50034,2,7,12,1
5205,50034,3,7,18,1
5206,50035,1,7,6,1
5207,50035,2,7,12,1
5208,50035,3,7,18,1
5209,50036,1,7,6,1
5210,50036,2,7,12,1
5211,50036,3,7,18,1
5212,50037,1,7,6,1
5213,50037,2,7,12,1
5214,50037,3,7,18,1
5215,50038,1,7,6,1
5216,50038,2,7,12,1
5217,50038,3,7,18,1
5218,50039,1,7,6,1
5219,50039,2,7,12,1
5220,50039,3,7,18,1
5221,50040,1,7,6,1
5222,50040,2,7,12,1
5223,50040,3,7,18,1
5224,50041,1,7,6,1
5225,50041,2,7,12,1
5226,50041,3,7,18,1
5227,50042,1,7,6,1
5228,50042,2,7,12,1
5229,50042,3,7,18,1
5230,50043,1,7,6,1
5231,50043,2,7,12,1
5232,50043,3,7,18,1
5233,50044,1,7,6,1
5234,50044,2,7,12,1
5235,50044,3,7,18,1
5236,50045,1,7,6,1
5237,50045,2,7,12,1
5238,50045,3,7,18,1
5239,50046,1,7,6,1
5240,50046,2,7,12,1
5241,50046,3,7,18,1
5242,50047,1,7,6,1
5243,50047,2,7,12,1
5244,50047,3,7,18,1
5245,50048,1,7,6,1
5246,50048,2,7,12,1
5247,50048,3,7,18,1
5248,50049,1,7,6,1
5249,50049,2,7,12,1
5250,50049,3,7,18,1
5251,50050,1,7,6,1
5252,50050,2,7,12,1
5253,50050,3,7,18,1
5254,50051,1,7,6,1
5255,20340,1,41,203402,1
5256,20340,2,41,203402,2
5257,20340,3,41,203402,3
5258,20340,4,41,203402,4
5259,20340,5,41,203402,5
5260,107802,1,41,910781,1
5261,107802,1,63,2,0
5262,107802,1,64,1,0
5263,107802,2,41,910781,2
5264,107802,2,63,3,0
5265,107802,2,64,1,0
5266,107802,3,41,910781,3
5267,107802,3,63,4,0
5268,107802,3,64,1,0
5269,107802,4,41,910781,3
5270,107802,4,63,4,0
5271,107802,4,64,2,0
5272,108702,1,41,910871,1
5273,108702,1,64,1,0
5274,108702,1,61,1,0
5275,108702,1,63,1,0
5276,108702,2,41,910871,2
5277,108702,2,64,2,0
5278,108702,2,61,1,0
5279,108702,2,63,1,0
5280,108702,3,41,910871,3
5281,108702,3,64,2,0
5282,108702,3,61,2,0
5283,108702,3,63,1,0
5284,108702,4,41,910871,3
5285,108702,4,64,2,0
5286,108702,4,61,2,0
5287,108702,4,63,2,0
5288,50051,2,7,12,1
5289,50051,3,7,18,1
5290,50052,1,7,6,1
5291,50052,2,7,12,1
5292,50052,3,7,18,1
5293,50053,1,7,6,1
5294,50053,2,7,12,1
5295,50053,3,7,18,1
5296,50054,1,7,6,1
5297,50054,2,7,12,1
5298,50054,3,7,18,1
5299,50055,1,7,6,1
5300,50055,2,7,12,1
5301,50055,3,7,18,1
5302,50056,1,7,6,1
5303,50056,2,7,12,1
5304,50056,3,7,18,1
5305,50057,1,7,6,1
5306,50057,2,7,12,1
5307,50057,3,7,18,1
5308,50058,1,7,6,1
5309,50058,2,7,12,1
5310,50058,3,7,18,1
5311,50059,1,7,6,1
5312,50059,2,7,12,1
5313,50059,3,7,18,1
5314,50060,1,7,6,1
5315,50060,2,7,12,1
5316,50060,3,7,18,1
5317,20348,1,41,203482,1
5318,20348,2,41,203482,2
5319,20348,3,41,203482,3
5320,20348,4,41,203482,4
5321,20348,5,41,203482,5
5322,20349,1,41,203492,1
5323,20349,2,41,203492,2
5324,20349,3,41,203492,3
5325,20349,4,41,203492,4
5326,20349,5,41,203492,5
5327,107301,1,41,900731,1
5328,107301,1,63,2,0
5329,107301,1,64,1,0
5330,107301,2,41,900731,2
5331,107301,2,63,3,0
5332,107301,2,64,1,0
5333,107301,3,41,900731,3
5334,107301,3,63,4,0
5335,107301,3,64,1,0
5336,107301,4,41,900731,3
5337,107301,4,63,4,0
5338,107301,4,64,2,0
5339,50061,1,7,6,1
5340,50061,2,7,12,1
5341,50061,3,7,18,1
5342,31026,1,3,12,0
5343,31026,1,4,12,0
5344,31026,2,3,24,0
5345,31026,2,4,24,0
5346,31026,3,3,36,0
5347,31026,3,4,36,0
5348,111501,1,41,901151,1
5349,111501,1,61,1,0
5350,111501,1,62,1,0
5351,111501,1,63,1,0
5352,111501,2,41,901151,2
5353,111501,2,61,2,0
5354,111501,2,62,1,0
5355,111501,2,63,1,0
5356,111501,3,41,901151,3
5357,111501,3,61,2,0
5358,111501,3,62,2,0
5359,111501,3,63,1,0
5360,111501,4,41,901151,3
5361,111501,4,61,2,0
5362,111501,4,62,2,0
5363,111501,4,63,2,0
5364,20350,1,41,203502,1
5365,20350,2,41,203502,2
5366,20350,3,41,203502,3
5367,20350,4,41,203502,4
5368,20350,5,41,203502,5
5369,20351,1,41,203512,1
5370,20351,2,41,203512,2
5371,20351,3,41,203512,3
5372,20351,4,41,203512,4
5373,20351,5,41,203512,5
5374,20352,1,41,203522,1
5375,20352,2,41,203522,2
5376,20352,3,41,203522,3
5377,20352,4,41,203522,4
5378,20352,5,41,203522,5
5379,20353,1,41,203532,1
5380,20353,2,41,203532,2
5381,20353,3,41,203532,3
5382,20353,4,41,203532,4
5383,20353,5,41,203532,5
5384,21035,1,41,210352,1
5385,21035,2,41,210352,2
5386,21035,3,41,210352,3
5387,21035,4,41,210352,4
5388,21035,5,41,210352,5
5389,113101,1,41,901311,1
5390,113101,1,64,2,0
5391,113101,1,63,1,0
5392,113101,2,41,901311,2
5393,113101,2,64,3,0
5394,113101,2,63,1,0
5395,113101,3,41,901311,3
5396,113101,3,64,4,0
5397,113101,3,63,1,0
5398,113101,4,41,901311,3
5399,113101,4,64,4,0
5400,113101,4,63,2,0
5401,20354,1,41,203542,1
5402,20354,2,41,203542,2
5403,20354,3,41,203542,3
5404,20354,4,41,203542,4
5405,20354,5,41,203542,5
5406,20355,1,41,203552,1
5407,20355,2,41,203552,2
5408,20355,3,41,203552,3
5409,20355,4,41,203552,4
5410,20355,5,41,203552,5
5411,20356,1,41,203562,1
5412,20356,2,41,203562,2
5413,20356,3,41,203562,3
5414,20356,4,41,203562,4
5415,20356,5,41,203562,5
5416,109601,1,41,900961,1
5417,109601,1,62,2,0
5418,109601,1,65,1,0
5419,109601,2,41,900961,2
5420,109601,2,62,3,0
5421,109601,2,65,1,0
5422,109601,3,41,900961,3
5423,109601,3,62,4,0
5424,109601,3,65,1,0
5425,109601,4,41,900961,3
5426,109601,4,62,4,0
5427,109601,4,65,2,0
5428,108402,1,41,910841,1
5429,108402,1,61,1,0
5430,108402,1,63,1,0
5431,108402,1,64,1,0
5432,108402,2,41,910841,2
5433,108402,2,61,2,0
5434,108402,2,63,1,0
5435,108402,2,64,1,0
5436,108402,3,41,910841,3
5437,108402,3,61,2,0
5438,108402,3,63,2,0
5439,108402,3,64,1,0
5440,108402,4,41,910841,3
5441,108402,4,61,2,0
5442,108402,4,63,2,0
5443,108402,4,64,2,0
5444,110702,1,41,911071,1
5445,110702,1,64,2,0
5446,110702,1,61,1,0
5447,110702,2,41,911071,2
5448,110702,2,64,3,0
5449,110702,2,61,1,0
5450,110702,3,41,911071,3
5451,110702,3,64,4,0
5452,110702,3,61,1,0
5453,110702,4,41,911071,3
5454,110702,4,64,4,0
5455,110702,4,61,2,0
5456,20357,1,41,203572,1
5457,20357,2,41,203572,2
5458,20357,3,41,203572,3
5459,20357,4,41,203572,4
5460,20357,5,41,203572,5
5461,20358,1,41,203582,1
5462,20358,2,41,203582,2
5463,20358,3,41,203582,3
5464,20358,4,41,203582,4
5465,20358,5,41,203582,5
5466,107002,1,41,910701,1
5467,107002,1,64,2,0
5468,107002,1,63,1,0
5469,107002,2,41,910701,2
5470,107002,2,64,3,0
5471,107002,2,63,1,0
5472,107002,3,41,910701,3
5473,107002,3,64,4,0
5474,107002,3,63,1,0
5475,107002,4,41,910701,3
5476,107002,4,64,4,0
5477,107002,4,63,2,0
5478,20359,1,41,203592,1
5479,20359,2,41,203592,2
5480,20359,3,41,203592,3
5481,20359,4,41,203592,4
5482,20359,5,41,203592,5
5483,112701,1,41,901271,1
5484,112701,1,64,2,0
5485,112701,1,62,1,0
5486,112701,2,41,901271,2
5487,112701,2,64,3,0
5488,112701,2,62,1,0
5489,112701,3,41,901271,3
5490,112701,3,64,4,0
5491,112701,3,62,1,0
5492,112701,4,41,901271,3
5493,112701,4,64,4,0
5494,112701,4,62,2,0
5495,104603,1,41,920461,1
5496,104603,1,63,1,0
5497,104603,1,62,1,0
5498,104603,1,64,1,0
5499,104603,2,41,920461,2
5500,104603,2,63,2,0
5501,104603,2,62,1,0
5502,104603,2,64,1,0
5503,104603,3,41,920461,3
5504,104603,3,63,2,0
5505,104603,3,62,2,0
5506,104603,3,64,1,0
5507,104603,4,41,920461,3
5508,104603,4,63,2,0
5509,104603,4,62,2,0
5510,104603,4,64,2,0
5511,109802,1,41,910981,1
5512,109802,1,62,1,0
5513,109802,1,64,1,0
5514,109802,1,63,1,0
5515,109802,2,41,910981,2
5516,109802,2,62,2,0
5517,109802,2,64,1,0
5518,109802,2,63,1,0
5519,109802,3,41,910981,3
5520,109802,3,62,2,0
5521,109802,3,64,2,0
5522,109802,3,63,1,0
5523,109802,4,41,910981,3
5524,109802,4,62,2,0
5525,109802,4,64,2,0
5526,109802,4,63,2,0
5527,20360,1,41,203602,1
5528,20360,2,41,203602,2
5529,20360,3,41,203602,3
5530,20360,4,41,203602,4
5531,20360,5,41,203602,5
5532,20361,1,41,203612,1
5533,20361,2,41,203612,2
5534,20361,3,41,203612,3
5535,20361,4,41,203612,4
5536,20361,5,41,203612,5
5537,109001,1,41,900901,1
5538,109001,1,63,2,0
5539,109001,1,64,1,0
5540,109001,2,41,900901,2
5541,109001,2,63,3,0
5542,109001,2,64,1,0
5543,109001,3,41,900901,3
5544,109001,3,63,4,0
5545,109001,3,64,1,0
5546,109001,4,41,900901,3
5547,109001,4,63,4,0
5548,109001,4,64,2,0
5549,113201,1,41,901321,1
5550,113201,1,64,1,0
5551,113201,1,62,1,0
5552,113201,1,61,1,0
5553,113201,2,41,901321,2
5554,113201,2,64,2,0
5555,113201,2,62,1,0
5556,113201,2,61,1,0
5557,113201,3,41,901321,3
5558,113201,3,64,2,0
5559,113201,3,62,2,0
5560,113201,3,61,1,0
5561,113201,4,41,901321,3
5562,113201,4,64,2,0
5563,113201,4,62,2,0
5564,113201,4,61,2,0
5565,20362,1,41,203622,1
5566,20362,2,41,203622,2
5567,20362,3,41,203622,3
5568,20362,4,41,203622,4
5569,20362,5,41,203622,5
5570,20363,1,41,203632,1
5571,20363,2,41,203632,2
5572,20363,3,41,203632,3
5573,20363,4,41,203632,4
5574,20363,5,41,203632,5
5575,108602,1,41,910861,1
5576,108602,1,63,1,0
5577,108602,1,65,1,0
5578,108602,1,64,1,0
5579,108602,2,41,910861,2
5580,108602,2,63,2,0
5581,108602,2,65,1,0
5582,108602,2,64,1,0
5583,108602,3,41,910861,3
5584,108602,3,63,2,0
5585,108602,3,65,2,0
5586,108602,3,64,1,0
5587,108602,4,41,910861,3
5588,108602,4,63,2,0
5589,108602,4,65,2,0
5590,108602,4,64,2,0
5591,111002,1,41,911101,1
5592,111002,1,64,2,0
5593,111002,1,63,1,0
5594,111002,2,41,911101,2
5595,111002,2,64,3,0
5596,111002,2,63,1,0
5597,111002,3,41,911101,3
5598,111002,3,64,4,0
5599,111002,3,63,1,0
5600,111002,4,41,911101,3
5601,111002,4,64,4,0
5602,111002,4,63,2,0
5603,31027,1,2,12,0
5604,31027,1,5,12,0
5605,31027,2,2,24,0
5606,31027,2,5,24,0
5607,31027,3,2,36,0
5608,31027,3,5,36,0
5609,113301,1,41,901331,1
5610,113301,1,61,1,0
5611,113301,1,62,1,0
5612,113301,1,64,1,0
5613,113301,2,41,901331,2
5614,113301,2,61,2,0
5615,113301,2,62,1,0
5616,113301,2,64,1,0
5617,113301,3,41,901331,3
5618,113301,3,61,2,0
5619,113301,3,62,2,0
5620,113301,3,64,1,0
5621,113301,4,41,901331,3
5622,113301,4,61,2,0
5623,113301,4,62,2,0
5624,113301,4,64,2,0
5625,20364,1,41,203642,1
5626,20364,2,41,203642,2
5627,20364,3,41,203642,3
5628,20364,4,41,203642,4
5629,20364,5,41,203642,5
5630,104003,1,41,920401,1
5631,104003,1,64,1,0
5632,104003,1,62,1,0
5633,104003,1,65,1,0
5634,104003,2,41,920401,2
5635,104003,2,64,2,0
5636,104003,2,62,1,0
5637,104003,2,65,1,0
5638,104003,3,41,920401,3
5639,104003,3,64,2,0
5640,104003,3,62,2,0
5641,104003,3,65,1,0
5642,104003,4,41,920401,3
5643,104003,4,64,2,0
5644,104003,4,62,2,0
5645,104003,4,65,2,0
5646,20365,1,41,203652,1
5647,20365,2,41,203652,2
5648,20365,3,41,203652,3
5649,20365,4,41,203652,4
5650,20365,5,41,203652,5
5651,20366,1,41,203662,1
5652,20366,2,41,203662,2
5653,20366,3,41,203662,3
5654,20366,4,41,203662,4
5655,20366,5,41,203662,5
5656,20367,1,41,203672,1
5657,20367,2,41,203672,2
5658,20367,3,41,203672,3
5659,20367,4,41,203672,4
5660,20367,5,41,203672,5
5661,21036,1,41,210362,1
5662,21036,2,41,210362,2
5663,21036,3,41,210362,3
5664,21036,4,41,210362,4
5665,21036,5,41,210362,5
5666,103103,1,41,920311,1
5667,103103,1,62,1,0
5668,103103,1,63,1,0
5669,103103,1,64,1,0
5670,103103,2,41,920311,2
5671,103103,2,62,2,0
5672,103103,2,63,1,0
5673,103103,2,64,1,0
5674,103103,3,41,920311,3
5675,103103,3,62,2,0
5676,103103,3,63,2,0
5677,103103,3,64,1,0
5678,103103,4,41,920311,3
5679,103103,4,62,2,0
5680,103103,4,63,2,0
5681,103103,4,64,2,0
5682,20368,1,41,203682,1
5683,20368,2,41,203682,2
5684,20368,3,41,203682,3
5685,20368,4,41,203682,4
5686,20368,5,41,203682,5
5687,110902,1,41,911091,1
5688,110902,1,63,1,0
5689,110902,1,65,1,0
5690,110902,1,61,1,0
5691,110902,2,41,911091,2
5692,110902,2,63,2,0
5693,110902,2,65,1,0
5694,110902,2,61,1,0
5695,110902,3,41,911091,3
5696,110902,3,63,2,0
5697,110902,3,65,2,0
5698,110902,3,61,1,0
5699,110902,4,41,911091,3
5700,110902,4,63,2,0
5701,110902,4,65,2,0
5702,110902,4,61,2,0
5703,111301,1,41,901131,1
5704,111301,1,65,1,0
5705,111301,1,64,1,0
5706,111301,1,62,1,0
5707,111301,2,41,901131,2
5708,111301,2,65,2,0
5709,111301,2,64,1,0
5710,111301,2,62,1,0
5711,111301,3,41,901131,3
5712,111301,3,65,2,0
5713,111301,3,64,2,0
5714,111301,3,62,1,0
5715,111301,4,41,901131,3
5716,111301,4,65,2,0
5717,111301,4,64,2,0
5718,111301,4,62,2,0
5719,108802,1,41,910881,1
5720,108802,1,64,1,0
5721,108802,1,62,1,0
5722,108802,1,63,1,0
5723,108802,2,41,910881,2
5724,108802,2,64,2,0
5725,108802,2,62,1,0
5726,108802,2,63,1,0
5727,108802,3,41,910881,3
5728,108802,3,64,2,0
5729,108802,3,62,2,0
5730,108802,3,63,1,0
5731,108802,4,41,910881,3
5732,108802,4,64,2,0
5733,108802,4,62,2,0
5734,108802,4,63,2,0
5735,108902,1,41,910891,1
5736,108902,1,64,2,0
5737,108902,1,62,1,0
5738,108902,2,41,910891,2
5739,108902,2,64,3,0
5740,108902,2,62,1,0
5741,108902,3,41,910891,3
5742,108902,3,64,4,0
5743,108902,3,62,1,0
5744,108902,4,41,910891,3
5745,108902,4,64,4,0
5746,108902,4,62,2,0
5747,20370,1,41,203702,1
5748,20370,2,41,203702,2
5749,20370,3,41,203702,3
5750,20370,4,41,203702,4
5751,20370,5,41,203702,5
5752,20371,1,41,203712,1
5753,20371,2,41,203712,2
5754,20371,3,41,203712,3
5755,20371,4,41,203712,4
5756,20371,5,41,203712,5
5757,20373,1,41,203732,1
5758,20373,2,41,203732,2
5759,20373,3,41,203732,3
5760,20373,4,41,203732,4
5761,20373,5,41,203732,5
5762,20374,1,41,203742,1
5763,20374,2,41,203742,2
5764,20374,3,41,203742,3
5765,20374,4,41,203742,4
5766,20374,5,41,203742,5
5767,20375,1,41,203752,1
5768,20375,2,41,203752,2
5769,20375,3,41,203752,3
5770,20375,4,41,203752,4
5771,20375,5,41,203752,5
5772,20376,1,41,203762,1
5773,20376,2,41,203762,2
5774,20376,3,41,203762,3
5775,20376,4,41,203762,4
5776,20376,5,41,203762,5
5777,20377,1,41,203772,1
5778,20377,2,41,203772,2
5779,20377,3,41,203772,3
5780,20377,4,41,203772,4
5781,20377,5,41,203772,5
5782,109102,1,41,910911,1
5783,109102,1,65,1,0
5784,109102,1,61,1,0
5785,109102,1,64,1,0
5786,109102,2,41,910911,2
5787,109102,2,65,2,0
5788,109102,2,61,1,0
5789,109102,2,64,1,0
5790,109102,3,41,910911,3
5791,109102,3,65,2,0
5792,109102,3,61,2,0
5793,109102,3,64,1,0
5794,109102,4,41,910911,3
5795,109102,4,65,2,0
5796,109102,4,61,2,0
5797,109102,4,64,2,0
5810,20378,1,41,203781,1
5811,20378,2,41,203781,2
5812,20378,3,41,203781,3
5813,20378,4,41,203781,4
5814,20378,5,41,203781,5
5815,20379,1,41,203792,1
5816,20379,2,41,203792,2
5817,20379,3,41,203792,3
5818,20379,4,41,203792,4
5819,20379,5,41,203792,5
5820,20380,1,41,203802,1
5821,20380,2,41,203802,2
5822,20380,3,41,203802,3
5823,20380,4,41,203802,4
5824,20380,5,41,203802,5
5825,20381,1,41,203812,1
5826,20381,2,41,203812,2
5827,20381,3,41,203812,3
5828,20381,4,41,203812,4
5829,20381,5,41,203812,5
5830,20382,1,41,203822,1
5831,20382,2,41,203822,2
5832,20382,3,41,203822,3
5833,20382,4,41,203822,4
5834,20382,5,41,203822,5
5835,20383,1,41,203832,1
5836,20383,2,41,203832,2
5837,20383,3,41,203832,3
5838,20383,4,41,203832,4
5839,20383,5,41,203832,5
5840,20384,1,41,203842,1
5841,20384,2,41,203842,2
5842,20384,3,41,203842,3
5843,20384,4,41,203842,4
5844,20384,5,41,203842,5
5845,20385,1,41,203852,1
5846,20385,2,41,203852,2
5847,20385,3,41,203852,3
5848,20385,4,41,203852,4
5849,20385,5,41,203852,5
5850,20386,1,41,203862,1
5851,20386,2,41,203862,2
5852,20386,3,41,203862,3
5853,20386,4,41,203862,4
5854,20386,5,41,203862,5
5855,109302,1,41,910931,1
5856,109302,1,63,2,0
5857,109302,1,61,1,0
5858,109302,2,41,910931,2
5859,109302,2,63,3,0
5860,109302,2,61,1,0
5861,109302,3,41,910931,3
5862,109302,3,63,4,0
5863,109302,3,61,1,0
5864,109302,4,41,910931,3
5865,109302,4,63,4,0
5866,109302,4,61,2,0
5867,110602,1,41,911061,1
5868,110602,1,62,1,0
5869,110602,1,63,1,0
5870,110602,1,64,1,0
5871,110602,2,41,911061,2
5872,110602,2,62,2,0
5873,110602,2,63,1,0
5874,110602,2,64,1,0
5875,110602,3,41,911061,3
5876,110602,3,62,2,0
5877,110602,3,63,2,0
5878,110602,3,64,1,0
5879,110602,4,41,911061,3
5880,110602,4,62,2,0
5881,110602,4,63,2,0
5882,110602,4,64,2,0
5883,20387,1,41,203872,1
5884,20387,2,41,203872,2
5885,20387,3,41,203872,3
5886,20387,4,41,203872,4
5887,20387,5,41,203872,5
5888,20388,1,41,203882,1
5889,20388,2,41,203882,2
5890,20388,3,41,203882,3
5891,20388,4,41,203882,4
5892,20388,5,41,203882,5
5893,20389,1,41,203892,1
5894,20389,2,41,203892,2
5895,20389,3,41,203892,3
5896,20389,4,41,203892,4
5897,20389,5,41,203892,5
5898,20390,1,41,203902,1
5899,20390,2,41,203902,2
5900,20390,3,41,203902,3
5901,20390,4,41,203902,4
5902,20390,5,41,203902,5
5903,109701,1,41,900971,1
5904,109701,1,62,1,0
5905,109701,1,64,1,0
5906,109701,1,63,1,0
5907,109701,2,41,900971,2
5908,109701,2,62,2,0
5909,109701,2,64,1,0
5910,109701,2,63,1,0
5911,109701,3,41,900971,3
5912,109701,3,62,2,0
5913,109701,3,64,2,0
5914,109701,3,63,1,0
5915,109701,4,41,900971,3
5916,109701,4,62,2,0
5917,109701,4,64,2,0
5918,109701,4,63,2,0
5919,108101,1,41,900811,1
5920,108101,1,64,2,0
5921,108101,1,63,1,0
5922,108101,2,41,900811,2
5923,108101,2,64,3,0
5924,108101,2,63,1,0
5925,108101,3,41,900811,3
5926,108101,3,64,4,0
5927,108101,3,63,1,0
5928,108101,4,41,900811,3
5929,108101,4,64,4,0
5930,108101,4,63,2,0
5931,20391,1,41,203912,1
5932,20391,2,41,203912,2
5933,20391,3,41,203912,3
5934,20391,4,41,203912,4
5935,20391,5,41,203912,5
5936,20392,1,41,203922,1
5937,20392,2,41,203922,2
5938,20392,3,41,203922,3
5939,20392,4,41,203922,4
5940,20392,5,41,203922,5
5941,109501,1,41,900951,1
5942,109501,1,65,1,0
5943,109501,1,64,1,0
5944,109501,1,63,1,0
5945,109501,2,41,900951,2
5946,109501,2,65,2,0
5947,109501,2,64,1,0
5948,109501,2,63,1,0
5949,109501,3,41,900951,3
5950,109501,3,65,2,0
5951,109501,3,64,2,0
5952,109501,3,63,1,0
5953,109501,4,41,900951,3
5954,109501,4,65,2,0
5955,109501,4,64,2,0
5956,109501,4,63,2,0
5957,20393,1,41,203932,1
5958,20393,2,41,203932,2
5959,20393,3,41,203932,3
5960,20393,4,41,203932,4
5961,20393,5,41,203932,5
5962,20397,1,41,203972,1
5963,20397,2,41,203972,2
5964,20397,3,41,203972,3
5965,20397,4,41,203972,4
5966,20397,5,41,203972,5
5967,20398,1,41,203982,1
5968,20398,2,41,203982,2
5969,20398,3,41,203982,3
5970,20398,4,41,203982,4
5971,20398,5,41,203982,5
5972,102802,1,41,910281,1
5973,102802,1,63,3,0
5974,102802,2,41,910281,2
5975,102802,2,63,4,0
5976,102802,3,41,910281,3
5977,102802,3,63,5,0
5978,102802,4,41,910281,3
5979,102802,4,63,6,0
5980,105502,1,41,910551,1
5981,105502,1,62,1,0
5982,105502,1,64,1,0
5983,105502,1,63,1,0
5984,105502,2,41,910551,2
5985,105502,2,62,2,0
5986,105502,2,64,1,0
5987,105502,2,63,1,0
5988,105502,3,41,910551,3
5989,105502,3,62,2,0
5990,105502,3,64,2,0
5991,105502,3,63,1,0
5992,105502,4,41,910551,3
5993,105502,4,62,2,0
5994,105502,4,64,2,0
5995,105502,4,63,2,0
5996,20394,1,41,203942,1
5997,20394,2,41,203942,2
5998,20394,3,41,203942,3
5999,20394,4,41,203942,4
6000,20394,5,41,203942,5
6001,20395,1,41,203952,1
6002,20395,2,41,203952,2
6003,20395,3,41,203952,3
6004,20395,4,41,203952,4
6005,20395,5,41,203952,5
6006,20396,1,41,203962,1
6007,20396,2,41,203962,2
6008,20396,3,41,203962,3
6009,20396,4,41,203962,4
6010,20396,5,41,203962,5
6011,104803,1,41,920481,1
6012,104803,1,64,1,0
6013,104803,1,62,1,0
6014,104803,1,63,1,0
6015,104803,2,41,920481,2
6016,104803,2,64,2,0
6017,104803,2,62,1,0
6018,104803,2,63,1,0
6019,104803,3,41,920481,3
6020,104803,3,64,2,0
6021,104803,3,62,2,0
6022,104803,3,63,1,0
6023,104803,4,41,920481,3
6024,104803,4,64,2,0
6025,104803,4,62,2,0
6026,104803,4,63,2,0
6027,20399,1,41,203992,1
6028,20399,2,41,203992,2
6029,20399,3,41,203992,3
6030,20399,4,41,203992,4
6031,20399,5,41,203992,5
6032,109201,1,41,900921,1
6033,109201,1,64,2,0
6034,109201,1,62,1,0
6035,109201,2,41,900921,2
6036,109201,2,64,3,0
6037,109201,2,62,1,0
6038,109201,3,41,900921,3
6039,109201,3,64,4,0
6040,109201,3,62,1,0
6041,109201,4,41,900921,3
6042,109201,4,64,4,0
6043,109201,4,62,2,0
6044,20405,1,41,204052,1
6045,20405,2,41,204052,2
6046,20405,3,41,204052,3
6047,20405,4,41,204052,4
6048,20405,5,41,204052,5
6049,108002,1,41,910801,1
6050,108002,1,65,2,0
6051,108002,1,63,1,0
6052,108002,2,41,910801,2
6053,108002,2,65,3,0
6054,108002,2,63,1,0
6055,108002,3,41,910801,3
6056,108002,3,65,4,0
6057,108002,3,63,1,0
6058,108002,4,41,910801,3
6059,108002,4,65,4,0
6060,108002,4,63,2,0
6061,20400,1,41,204002,1
6062,20400,2,41,204002,2
6063,20400,3,41,204002,3
6064,20400,4,41,204002,4
6065,20400,5,41,204002,5
6066,21037,1,41,210372,1
6067,21037,2,41,210372,2
6068,21037,3,41,210372,3
