id,type,init,limit_lv5,limit_lv10,limit_lv15,limit_lv20,limit_lv25,limit_lv30,limit_lv35,limit_lv40,limit_lv45,limit_lv50
20047,18,5,-1,-1,-1,-1,40,-1,-1,-1,50,-1
20047,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20048,1,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20048,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20048,8,-1,-1,1,-1,5,5,-1,-1,5,-1,-1
20048,14,-1,-1,-1,-1,-1,-1,10,-1,20,-1,-1
20048,15,-1,-1,1,-1,1,1,-1,-1,5,-1,-1
20048,16,-1,-1,1,-1,5,5,-1,-1,10,-1,-1
20048,17,1,-1,-1,-1,-1,2,-1,-1,-1,2,-1
20048,18,5,-1,-1,-1,-1,30,-1,-1,-1,40,-1
20048,19,5,-1,-1,-1,-1,35,-1,-1,-1,50,-1
20049,1,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20049,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20049,9,-1,-1,-1,-1,-1,-1,10,-1,20,-1,-1
20049,13,-1,-1,10,-1,15,15,-1,-1,20,-1,-1
20049,14,10,-1,-1,-1,-1,20,-1,-1,-1,25,-1
20049,17,1,-1,-1,-1,-1,2,-1,-1,-1,2,-1
20049,18,5,-1,-1,-1,-1,30,-1,-1,-1,40,-1
20049,19,-1,-1,5,-1,20,20,-1,-1,35,-1,-1
20049,31,1,-1,-1,-1,-1,3,-1,-1,-1,4,-1
20050,1,10,-1,-1,-1,15,15,-1,-1,20,-1,-1
20050,2,10,-1,-1,-1,-1,40,-1,-1,-1,50,-1
20050,8,-1,-1,1,-1,5,5,-1,-1,5,-1,-1
20050,14,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20050,17,-1,-1,-1,-1,-1,-1,1,-1,2,-1,-1
20050,18,-1,-1,-1,-1,-1,-1,20,-1,30,-1,-1
20050,19,-1,5,-1,-1,-1,35,-1,-1,-1,50,-1
20050,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20050,31,1,-1,-1,-1,-1,3,-1,-1,-1,4,-1
20051,1,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20051,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20051,12,10,-1,-1,-1,-1,20,-1,-1,-1,25,-1
20051,14,-1,10,-1,-1,-1,20,-1,-1,-1,25,-1
20051,17,-1,-1,-1,-1,-1,-1,1,-1,2,-1,-1
20051,18,-1,-1,-1,-1,-1,-1,20,-1,30,-1,-1
20051,19,5,-1,-1,-1,-1,50,-1,-1,-1,65,-1
20052,1,10,-1,-1,-1,-1,20,-1,-1,-1,25,-1
20052,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20052,8,-1,-1,-1,-1,-1,-1,1,-1,5,-1,-1
20052,14,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20052,15,1,-1,-1,-1,-1,5,-1,-1,-1,10,-1
20052,16,1,-1,-1,-1,-1,15,-1,-1,-1,20,-1
20052,19,-1,-1,5,-1,20,20,-1,-1,35,-1,-1
20053,1,10,-1,-1,-1,15,15,-1,-1,20,-1,-1
20053,2,-1,-1,10,-1,20,20,-1,-1,30,-1,-1
20053,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20053,10,-1,-1,-1,-1,-1,-1,10,-1,20,-1,-1
20053,11,-1,-1,10,-1,15,15,-1,-1,20,-1,-1
20053,14,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20053,17,1,-1,-1,-1,-1,2,-1,-1,-1,3,-1
20053,18,5,-1,-1,-1,-1,40,-1,-1,-1,50,-1
20053,19,-1,-1,5,-1,20,20,-1,-1,35,-1,-1
20054,1,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20054,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20054,10,-1,-1,10,-1,15,15,-1,-1,20,-1,-1
20054,12,-1,-1,10,-1,15,15,-1,-1,20,-1,-1
20054,14,-1,-1,10,-1,15,15,-1,-1,20,-1,-1
20054,15,-1,-1,-1,-1,-1,-1,1,-1,5,-1,-1
20054,16,-1,-1,-1,-1,-1,-1,5,-1,10,-1,-1
20054,19,-1,-1,5,-1,20,20,-1,-1,35,-1,-1
20055,1,10,-1,-1,-1,15,15,-1,-1,20,-1,-1
20055,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20055,8,-1,-1,1,-1,5,5,-1,-1,5,-1,-1
20055,9,-1,-1,-1,-1,-1,-1,10,-1,20,-1,-1
20055,11,-1,-1,10,-1,15,15,-1,-1,20,-1,-1
20055,14,-1,-1,1,-1,5,5,-1,-1,10,-1,-1
20055,17,1,-1,-1,-1,-1,2,-1,-1,-1,3,-1
20055,18,5,-1,-1,-1,-1,40,-1,-1,-1,50,-1
20055,19,-1,-1,5,-1,20,20,-1,-1,35,-1,-1
20056,1,10,-1,-1,-1,-1,20,-1,-1,-1,25,-1
20056,2,-1,-1,-1,-1,-1,-1,10,-1,20,-1,-1
20056,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20056,14,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20056,15,-1,-1,1,-1,1,1,-1,-1,5,-1,-1
20056,16,-1,-1,1,-1,5,5,-1,-1,10,-1,-1
20056,17,-1,-1,1,-1,1,1,-1,-1,2,-1,-1
20056,18,-1,-1,5,-1,20,20,-1,-1,30,-1,-1
20056,19,-1,-1,5,-1,20,20,-1,-1,35,-1,-1
20057,1,10,-1,-1,-1,-1,20,-1,-1,-1,25,-1
20057,2,-1,10,-1,-1,-1,30,-1,-1,-1,40,-1
20057,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20057,8,-1,-1,-1,-1,-1,-1,1,-1,5,-1,-1
20057,12,-1,-1,10,-1,15,15,-1,-1,20,-1,-1
20057,14,10,-1,-1,-1,-1,20,-1,-1,-1,25,-1
20057,17,1,-1,-1,-1,-1,2,-1,-1,-1,3,-1
20057,18,5,-1,-1,-1,-1,40,-1,-1,-1,50,-1
20057,19,-1,-1,5,-1,20,20,-1,-1,35,-1,-1
20058,1,10,-1,-1,-1,15,15,-1,-1,20,-1,-1
20058,8,-1,-1,1,-1,5,5,-1,-1,5,-1,-1
20058,10,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20058,14,-1,-1,10,-1,15,15,-1,-1,20,-1,-1
20058,15,-1,-1,-1,-1,-1,-1,1,-1,5,-1,-1
20058,16,-1,-1,-1,-1,-1,-1,5,-1,10,-1,-1
20058,17,1,-1,-1,-1,-1,2,-1,-1,-1,2,-1
20058,18,5,-1,-1,-1,-1,30,-1,-1,-1,40,-1
20058,19,5,-1,-1,-1,-1,50,-1,-1,-1,65,-1
20058,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20059,1,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20059,9,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20059,11,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20059,14,-1,-1,10,-1,15,15,-1,-1,20,-1,-1
20059,15,-1,-1,1,-1,1,1,-1,-1,5,-1,-1
20059,16,-1,-1,1,-1,5,5,-1,-1,10,-1,-1
20059,17,-1,-1,-1,-1,-1,-1,1,-1,2,-1,-1
20059,18,-1,-1,-1,-1,-1,-1,20,-1,30,-1,-1
20059,19,-1,-1,5,-1,20,20,-1,-1,35,-1,-1
20059,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20060,1,10,-1,-1,-1,15,15,-1,-1,20,-1,-1
20060,2,10,-1,-1,-1,-1,40,-1,-1,-1,50,-1
20060,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20060,14,-1,-1,-1,-1,-1,-1,10,-1,20,-1,-1
20060,17,1,-1,-1,-1,-1,2,-1,-1,-1,3,-1
20060,18,5,-1,-1,-1,-1,40,-1,-1,-1,50,-1
20060,19,5,-1,-1,-1,-1,35,-1,-1,-1,50,-1
20061,1,10,-1,-1,-1,-1,20,-1,-1,-1,25,-1
20061,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20061,14,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20061,15,1,-1,-1,-1,-1,5,-1,-1,-1,10,-1
20061,16,1,-1,-1,-1,-1,15,-1,-1,-1,20,-1
20061,17,-1,-1,-1,-1,-1,-1,1,-1,2,-1,-1
20061,18,-1,-1,-1,-1,-1,-1,20,-1,30,-1,-1
20061,19,-1,-1,5,-1,20,20,-1,-1,35,-1,-1
20062,1,10,-1,-1,-1,15,15,-1,-1,20,-1,-1
20062,2,10,-1,-1,-1,-1,40,-1,-1,-1,50,-1
20062,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20062,14,-1,-1,-1,-1,-1,-1,10,-1,20,-1,-1
20062,17,1,-1,-1,-1,-1,2,-1,-1,-1,3,-1
20062,18,5,-1,-1,-1,-1,40,-1,-1,-1,50,-1
20062,19,-1,-1,5,-1,20,20,-1,-1,35,-1,-1
20062,31,1,-1,-1,-1,-1,3,-1,-1,-1,4,-1
20063,1,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20063,8,-1,1,-1,-1,-1,5,-1,-1,-1,10,-1
20063,9,-1,-1,10,-1,15,15,-1,-1,20,-1,-1
20063,14,-1,-1,-1,-1,-1,-1,10,-1,20,-1,-1
20063,15,-1,-1,1,-1,1,1,-1,-1,5,-1,-1
20063,16,-1,-1,1,-1,5,5,-1,-1,10,-1,-1
20063,17,-1,-1,1,-1,1,1,-1,-1,2,-1,-1
20063,18,-1,-1,5,-1,20,20,-1,-1,30,-1,-1
20063,19,5,-1,-1,-1,-1,35,-1,-1,-1,50,-1
20063,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20064,1,10,-1,-1,-1,-1,20,-1,-1,-1,25,-1
20064,2,10,-1,-1,-1,-1,40,-1,-1,-1,50,-1
20064,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20064,8,-1,-1,1,-1,5,5,-1,-1,5,-1,-1
20064,12,10,-1,-1,-1,-1,20,-1,-1,-1,25,-1
20064,14,-1,-1,-1,-1,-1,-1,10,-1,20,-1,-1
20064,15,-1,-1,1,-1,1,1,-1,-1,5,-1,-1
20064,16,-1,-1,1,-1,5,5,-1,-1,10,-1,-1
20064,19,5,-1,-1,-1,-1,50,-1,-1,-1,65,-1
20065,1,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20065,2,-1,10,-1,-1,-1,30,-1,-1,-1,40,-1
20065,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20065,10,-1,-1,10,-1,15,15,-1,-1,20,-1,-1
20065,14,-1,-1,-1,-1,-1,-1,10,-1,20,-1,-1
20065,15,-1,-1,1,-1,1,1,-1,-1,5,-1,-1
20065,16,-1,-1,1,-1,5,5,-1,-1,10,-1,-1
20065,19,-1,-1,5,-1,20,20,-1,-1,35,-1,-1
20066,1,10,-1,-1,-1,-1,20,-1,-1,-1,25,-1
20066,2,10,-1,-1,-1,-1,40,-1,-1,-1,50,-1
20066,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20066,12,-1,-1,10,-1,15,15,-1,-1,20,-1,-1
20066,14,10,-1,-1,-1,-1,20,-1,-1,-1,25,-1
20066,15,-1,-1,-1,-1,-1,-1,1,-1,5,-1,-1
20066,16,-1,-1,-1,-1,-1,-1,5,-1,10,-1,-1
20066,17,-1,-1,1,-1,1,1,-1,-1,2,-1,-1
20066,18,-1,-1,5,-1,20,20,-1,-1,30,-1,-1
20066,19,5,-1,-1,-1,-1,50,-1,-1,-1,65,-1
20067,1,10,-1,-1,-1,15,15,-1,-1,20,-1,-1
20067,8,1,-1,-1,-1,-1,10,-1,-1,-1,15,-1
20067,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,-1
20067,14,-1,10,-1,-1,-1,20,-1,-1,-1,25,-1
20067,15,-1,-1,1,-1,1,1,-1,-1,5,-1,-1
20067,16,-1,-1,1,-1,5,5,-1,-1,10,-1,-1
20067,17,-1,-1,-1,-1,-1,-1,1,-1,2,-1,-1
20067,18,-1,-1,-1,-1,-1,-1,20,-1,30,-1,-1
20067,19,-1,-1,5,-1,20,20,-1,-1,35,-1,-1
20067,31,1,-1,-1,-1,-1,3,-1,-1,-1,4,-1
20068,1,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20068,2,10,-1,-1,-1,-1,40,-1,-1,-1,50,-1
20068,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20068,12,10,-1,-1,-1,-1,20,-1,-1,-1,25,-1
20068,14,-1,-1,10,-1,15,15,-1,-1,20,-1,-1
20068,15,-1,-1,-1,-1,-1,-1,1,-1,5,-1,-1
20068,16,-1,-1,-1,-1,-1,-1,5,-1,10,-1,-1
20068,17,-1,-1,1,-1,1,1,-1,-1,2,-1,-1
20068,18,-1,-1,5,-1,20,20,-1,-1,30,-1,-1
20068,19,5,-1,-1,-1,-1,35,-1,-1,-1,50,-1
20069,1,10,-1,-1,-1,15,15,-1,-1,20,-1,-1
20069,2,-1,-1,-1,-1,-1,-1,10,-1,20,-1,-1
20069,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20069,14,10,-1,-1,-1,-1,20,-1,-1,-1,25,-1
20069,15,-1,-1,1,-1,1,1,-1,-1,5,-1,-1
20069,16,-1,-1,1,-1,5,5,-1,-1,10,-1,-1
20069,17,-1,-1,1,-1,1,1,-1,-1,2,-1,-1
20069,18,-1,-1,5,-1,20,20,-1,-1,30,-1,-1
20069,19,5,-1,-1,-1,-1,50,-1,-1,-1,65,-1
20070,1,10,-1,-1,-1,15,15,-1,-1,20,-1,-1
20070,2,-1,10,-1,-1,-1,30,-1,-1,-1,40,-1
20070,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,-1
20070,15,-1,-1,1,-1,1,1,-1,-1,5,-1,-1
20070,16,-1,-1,1,-1,5,5,-1,-1,10,-1,-1
20070,17,1,-1,-1,-1,-1,2,-1,-1,-1,3,-1
20070,18,5,-1,-1,-1,-1,40,-1,-1,-1,50,-1
20070,19,-1,-1,-1,-1,-1,-1,30,-1,60,-1,-1
20071,1,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20071,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20071,14,-1,-1,-1,-1,-1,-1,10,-1,20,-1,-1
20071,15,1,-1,-1,-1,-1,5,-1,-1,-1,10,-1
20071,16,1,-1,-1,-1,-1,15,-1,-1,-1,20,-1
20071,17,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1
20071,18,-1,-1,-1,5,-1,20,20,-1,-1,-1,-1
20071,19,-1,-1,5,-1,20,20,-1,-1,35,-1,-1
20072,1,10,-1,-1,-1,15,15,-1,-1,20,-1,-1
20072,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20072,8,-1,-1,1,-1,5,5,-1,-1,5,-1,-1
20072,9,-1,-1,-1,-1,-1,-1,10,-1,20,-1,-1
20072,14,-1,10,-1,-1,-1,20,-1,-1,-1,25,-1
20072,15,1,-1,-1,-1,-1,5,-1,-1,-1,10,-1
20072,16,1,-1,-1,-1,-1,15,-1,-1,-1,20,-1
20072,17,-1,-1,1,-1,1,1,-1,-1,2,-1,-1
20072,18,-1,-1,5,-1,20,20,-1,-1,30,-1,-1
20072,19,-1,-1,5,-1,20,20,-1,-1,35,-1,-1
20072,31,1,-1,-1,-1,-1,3,-1,-1,-1,4,-1
20073,1,10,-1,-1,-1,15,15,-1,-1,20,-1,-1
20073,2,10,-1,-1,-1,-1,40,-1,-1,-1,50,-1
20073,14,-1,-1,-1,-1,-1,-1,10,-1,20,-1,-1
20073,15,-1,-1,1,-1,1,1,-1,-1,5,-1,-1
20073,16,-1,-1,1,-1,5,5,-1,-1,10,-1,-1
20073,17,-1,1,-1,-1,-1,2,-1,-1,-1,2,-1
20073,18,-1,5,-1,-1,-1,30,-1,-1,-1,40,-1
20073,19,5,-1,-1,-1,-1,35,-1,-1,-1,50,-1
20073,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20074,1,10,-1,-1,-1,15,15,-1,-1,20,-1,-1
20074,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20074,8,1,-1,-1,-1,-1,10,-1,-1,-1,15,-1
20074,12,-1,-1,-1,-1,-1,-1,10,-1,20,-1,-1
20074,14,10,-1,-1,-1,-1,20,-1,-1,-1,25,-1
20074,17,-1,1,-1,-1,-1,2,-1,-1,-1,2,-1
20074,18,-1,5,-1,-1,-1,30,-1,-1,-1,40,-1
20074,19,-1,-1,5,-1,20,20,-1,-1,35,-1,-1
20075,1,10,-1,-1,-1,-1,20,-1,-1,-1,25,-1
20075,2,-1,10,-1,-1,-1,30,-1,-1,-1,40,-1
20075,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20075,14,-1,10,-1,-1,-1,20,-1,-1,-1,25,-1
20075,15,1,-1,-1,-1,-1,5,-1,-1,-1,10,-1
20075,16,1,-1,-1,-1,-1,15,-1,-1,-1,20,-1
20075,17,-1,-1,-1,-1,-1,-1,1,-1,2,-1,-1
20075,18,-1,-1,-1,-1,-1,-1,20,-1,30,-1,-1
20075,19,-1,-1,5,-1,20,20,-1,-1,35,-1,-1
20076,1,10,-1,-1,-1,15,15,-1,-1,20,-1,-1
20076,8,1,-1,-1,-1,-1,10,-1,-1,-1,15,-1
20076,14,-1,-1,10,-1,15,15,-1,-1,20,-1,-1
20076,17,-1,-1,-1,-1,-1,-1,1,-1,2,-1,-1
20076,18,-1,-1,-1,-1,-1,-1,20,-1,30,-1,-1
20076,19,-1,5,-1,-1,-1,35,-1,-1,-1,50,-1
20076,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20077,1,10,-1,-1,-1,15,15,-1,-1,20,-1,-1
20077,2,-1,-1,10,-1,20,20,-1,-1,30,-1,-1
20077,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20077,13,-1,-1,10,-1,15,15,-1,-1,20,-1,-1
20077,14,-1,-1,-1,-1,-1,-1,10,-1,20,-1,-1
20077,15,-1,-1,1,-1,1,1,-1,-1,5,-1,-1
20077,16,-1,-1,1,-1,5,5,-1,-1,10,-1,-1
20077,17,1,-1,-1,-1,-1,2,-1,-1,-1,3,-1
20077,18,5,-1,-1,-1,-1,40,-1,-1,-1,50,-1
20077,19,-1,-1,5,-1,20,20,-1,-1,35,-1,-1
20077,31,1,-1,-1,-1,-1,3,-1,-1,-1,4,-1
20078,1,10,-1,-1,-1,-1,20,-1,-1,-1,25,-1
20078,2,10,-1,-1,-1,-1,40,-1,-1,-1,50,-1
20078,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20078,9,10,-1,-1,-1,-1,20,-1,-1,-1,25,-1
20078,14,-1,-1,-1,-1,-1,-1,10,-1,20,-1,-1
20078,15,1,-1,-1,-1,-1,5,-1,-1,-1,5,-1
20078,16,1,-1,-1,-1,-1,10,-1,-1,-1,15,-1
20078,17,1,-1,-1,-1,-1,2,-1,-1,-1,2,-1
20078,18,5,-1,-1,-1,-1,30,-1,-1,-1,40,-1
20078,19,-1,5,-1,-1,-1,35,-1,-1,-1,50,-1
20079,1,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20079,2,-1,-1,10,-1,20,20,-1,-1,30,-1,-1
20079,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20079,14,-1,10,-1,-1,-1,20,-1,-1,-1,25,-1
20079,15,-1,-1,-1,-1,-1,-1,1,-1,5,-1,-1
20079,16,-1,-1,-1,-1,-1,-1,5,-1,10,-1,-1
20079,17,1,-1,-1,-1,-1,2,-1,-1,-1,2,-1
20079,18,5,-1,-1,-1,-1,30,-1,-1,-1,40,-1
20079,19,5,-1,-1,-1,-1,35,-1,-1,-1,50,-1
20080,1,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20080,8,-1,-1,1,-1,5,5,-1,-1,5,-1,-1
20080,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,-1
20080,13,-1,-1,10,-1,15,15,-1,-1,20,-1,-1
20080,14,-1,10,-1,-1,-1,20,-1,-1,-1,25,-1
20080,15,1,-1,-1,-1,-1,5,-1,-1,-1,10,-1
20080,16,1,-1,-1,-1,-1,15,-1,-1,-1,20,-1
20080,17,-1,-1,-1,-1,-1,-1,1,-1,2,-1,-1
20080,18,-1,-1,-1,-1,-1,-1,20,-1,30,-1,-1
20080,19,5,-1,-1,-1,-1,35,-1,-1,-1,50,-1
20080,31,1,-1,-1,-1,-1,3,-1,-1,-1,4,-1
20081,1,10,-1,-1,-1,-1,20,-1,-1,-1,25,-1
20081,2,-1,10,-1,-1,-1,30,-1,-1,-1,40,-1
20081,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20081,8,-1,-1,1,-1,5,5,-1,-1,5,-1,-1
20081,14,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20081,15,-1,-1,-1,-1,-1,-1,1,-1,5,-1,-1
20081,16,-1,-1,-1,-1,-1,-1,5,-1,10,-1,-1
20081,17,-1,-1,1,-1,1,1,-1,-1,2,-1,-1
20081,18,-1,-1,5,-1,20,20,-1,-1,30,-1,-1
20081,19,-1,-1,5,-1,20,20,-1,-1,35,-1,-1
20082,1,10,-1,-1,-1,-1,20,-1,-1,-1,25,-1
20082,2,10,-1,-1,-1,-1,40,-1,-1,-1,50,-1
20082,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1
20082,14,10,-1,-1,-1,-1,20,-1,-1,-1,25,-1
20082,15,-1,-1,-1,-1,-1,-1,1,-1,5,-1,-1
20082,16,-1,-1,-1,-1,-1,-1,5,-1,10,-1,-1
20082,17,-1,-1,1,-1,1,1,-1,-1,2,-1,-1
20082,18,-1,-1,5,-1,20,20,-1,-1,30,-1,-1
20082,19,-1,-1,5,-1,20,20,-1,-1,35,-1,-1
20083,1,10,-1,-1,-1,-1,20,-1,-1,-1,25,-1
20083,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20083,8,1,-1,-1,-1,-1,10,-1,-1,-1,15,-1
20083,14,-1,10,-1,-1,-1,20,-1,-1,-1,25,-1
20083,15,1,-1,-1,-1,-1,5,-1,-1,-1,5,-1
20083,16,1,-1,-1,-1,-1,10,-1,-1,-1,15,-1
20083,17,-1,-1,-1,-1,-1,-1,1,-1,2,-1,-1
20083,18,-1,-1,-1,-1,-1,-1,20,-1,30,-1,-1
20083,19,-1,-1,5,-1,20,20,-1,-1,35,-1,-1
20084,1,10,-1,-1,-1,-1,20,-1,-1,-1,25,-1
20084,2,-1,-1,-1,10,-1,20,20,-1,-1,-1,-1
20084,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20084,8,-1,-1,1,-1,5,5,-1,-1,5,-1,-1
20084,14,-1,-1,10,-1,15,15,-1,-1,20,-1,-1
20084,15,-1,-1,-1,-1,-1,-1,1,-1,5,-1,-1
20084,16,-1,-1,-1,-1,-1,-1,5,-1,10,-1,-1
20084,17,1,-1,-1,-1,-1,2,-1,-1,-1,2,-1
20084,18,5,-1,-1,-1,-1,30,-1,-1,-1,40,-1
20084,19,5,-1,-1,-1,-1,50,-1,-1,-1,65,-1
20084,31,1,-1,-1,-1,-1,3,-1,-1,-1,4,-1
20085,1,10,-1,-1,-1,15,15,-1,-1,20,-1,-1
20085,2,10,-1,-1,-1,-1,40,-1,-1,-1,50,-1
20085,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20085,8,1,-1,-1,-1,-1,5,-1,-1,-1,10,-1
20085,14,-1,-1,10,-1,15,15,-1,-1,20,-1,-1
20085,17,-1,-1,-1,-1,-1,-1,1,-1,2,-1,-1
20085,18,-1,-1,-1,-1,-1,-1,20,-1,30,-1,-1
20085,19,-1,-1,5,-1,20,20,-1,-1,35,-1,-1
20086,1,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20086,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20086,8,-1,-1,1,-1,5,5,-1,-1,5,-1,-1
20086,14,-1,-1,10,-1,15,15,-1,-1,20,-1,-1
20086,15,-1,-1,-1,-1,-1,-1,1,-1,5,-1,-1
20086,16,-1,-1,-1,-1,-1,-1,5,-1,10,-1,-1
20086,17,1,-1,-1,-1,-1,2,-1,-1,-1,2,-1
20086,18,5,-1,-1,-1,-1,30,-1,-1,-1,40,-1
20086,19,-1,5,-1,-1,-1,35,-1,-1,-1,50,-1
20087,1,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20087,2,-1,-1,10,-1,20,20,-1,-1,30,-1,-1
20087,8,-1,-1,1,-1,5,5,-1,-1,5,-1,-1
20087,14,-1,10,-1,-1,-1,20,-1,-1,-1,25,-1
20087,15,-1,-1,-1,-1,-1,-1,1,-1,5,-1,-1
20087,16,-1,-1,-1,-1,-1,-1,5,-1,10,-1,-1
20087,17,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1
20087,18,-1,-1,-1,5,-1,20,20,-1,-1,-1,-1
20087,19,5,-1,-1,-1,-1,50,-1,-1,-1,65,-1
20087,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20088,1,10,-1,-1,-1,-1,20,-1,-1,-1,25,-1
20088,2,-1,-1,-1,-1,-1,-1,10,-1,20,-1,-1
20088,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20088,8,1,-1,-1,-1,-1,5,-1,-1,-1,10,-1
20088,14,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20088,15,1,-1,-1,-1,-1,5,-1,-1,-1,5,-1
20088,16,1,-1,-1,-1,-1,10,-1,-1,-1,15,-1
20088,17,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1
20088,18,-1,-1,-1,5,-1,20,20,-1,-1,-1,-1
20088,19,5,-1,-1,-1,-1,35,-1,-1,-1,50,-1
20089,1,10,-1,-1,-1,15,15,-1,-1,20,-1,-1
20089,2,-1,10,-1,-1,-1,30,-1,-1,-1,40,-1
20089,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20089,8,1,-1,-1,-1,-1,5,-1,-1,-1,10,-1
20089,11,-1,-1,-1,-1,-1,-1,10,-1,20,-1,-1
20089,14,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20089,17,1,-1,-1,-1,-1,2,-1,-1,-1,2,-1
20089,18,5,-1,-1,-1,-1,30,-1,-1,-1,40,-1
20089,19,-1,-1,5,-1,20,20,-1,-1,35,-1,-1
20090,1,10,-1,-1,-1,-1,20,-1,-1,-1,25,-1
20090,2,10,-1,-1,-1,-1,40,-1,-1,-1,50,-1
20090,8,1,-1,-1,-1,-1,-1,-1,-1,1,5,-1
20090,14,10,-1,10,-1,15,15,-1,-1,20,-1,-1
20090,15,1,-1,-1,-1,-1,1,1,-1,5,-1,-1
20090,16,1,-1,-1,-1,-1,1,5,-1,10,-1,-1
20090,17,1,-1,1,-1,1,1,-1,-1,2,-1,-1
20090,18,5,-1,5,-1,20,20,-1,-1,30,-1,-1
20090,19,5,-1,-1,-1,-1,35,-1,-1,-1,50,-1
20090,31,1,-1,-1,-1,-1,3,-1,-1,-1,4,-1
20091,1,10,-1,-1,-1,-1,20,-1,-1,-1,25,-1
20091,2,10,10,-1,-1,-1,30,-1,-1,-1,40,-1
20091,8,1,-1,-1,-1,-1,-1,-1,-1,1,5,-1
20091,14,10,10,-1,-1,-1,20,-1,-1,-1,25,-1
20091,15,1,-1,-1,-1,-1,1,1,-1,5,-1,-1
