id,body_motion,body_motion_type,body_motion_path_segment,body_motion_play_type,face_type,cheek,eye_default,ear_motion,tail_motion,tail_motion_type
1027023,idea01,3,1,2,WaraiA,0,0,EarC,,0
1027024,joy06,3,1,2,WaraiC,0,0,EarC,,0
1027025,fight06,3,1,2,WaraiA,0,0,EarC,,0
1027026,koshiate09,3,1,2,IkariA,0,1,EarC,,0
1027027,udekumi02,3,1,2,IkariA,0,0,EarC,,0
1027028,muneate02,3,1,2,KanasiA,0,0,EarC,,0
1027029,tekumi04,3,1,2,KanasiA,0,1,EarC,,0
1027030,good01,3,1,2,WaraiC,0,0,EarC,,0
1027031,koshiate02,3,1,2,WaraiA,0,0,EarC,,0
1027032,koshiate03,3,1,2,FutuA,0,0,EarC,,0
1027033,think09,3,1,2,KomariA,0,1,EarC,,0
1027034,udekumi02,3,1,2,KomariA,0,0,EarC,,0
1027035,pose11,3,1,2,KusyoAL,0,0,EarC,,0
1027036,shy06,3,1,2,KusyoAL,0,1,EarC,,0
1027037,surprise05,3,1,2,OdorokiA,0,0,EarC,,0
1027038,guard04,3,1,2,OdorokiA,0,0,EarC,,0
1027039,soppo11,3,1,2,KomariA,0,1,EarC,,0
1027040,shock04,3,1,2,KomariA,0,1,EarC,,0
1027041,fight02,3,1,2,DoyaA,0,0,EarC,,0
1027042,muscle02,3,1,2,WaraiA,0,0,EarC,,0
1027800,mot03,3,1,2,KomariC,1,1,EarC,,0
1027801,koshiate03,3,1,2,WaraiA,0,0,EarC,,0
1027802,think09,3,1,2,FutuA,0,0,EarC,,0
1027803,pose11,3,1,2,DereA,0,0,EarC,,0
1027804,koshiate03,3,1,2,WaraiC,0,0,EarC,,0
1027805,sudachi02,3,1,2,WaraiA,0,0,EarC,,0
1027806,fight06,3,1,2,OdorokiC,0,0,EarC,,0
1027807,guard04,3,1,2,KanasiA,0,0,EarC,,0
1027808,idle01,2,1,2,WaraiA,0,0,EarC,,0
1027809,yell01,3,1,2,WaraiC,0,0,EarC,,0
1027810,tekumi04_mirror,3,1,2,KomariC,0,1,EarC,,0
1027811,koshiate09_mirror,3,1,2,IkariC,0,1,EarC,,0
1027812,think09,3,1,2,KomariA,0,0,EarC,,0
1027813,shy06,3,1,2,WaraiA,0,0,EarC,,0
1027814,gatts04,3,1,2,DoyaA,0,0,EarC,,0
1027815,mot03,3,1,2,KomariC,1,0,EarC,,0
1027816,tekumi04_mirror,3,1,2,KomariC,0,0,EarC,,0
1027817,koshiate09_mirror,3,1,2,IkariC,0,0,EarC,,0
1027818,hello04,3,1,2,WaraiC,0,0,EarC,,0
1027819,muneate03,3,1,2,WaraiA,0,0,EarC,,0
1027820,send01_mirror,3,1,2,DoyaA,0,0,EarC,,0
1027821,think09,3,1,2,WaraiA,0,1,EarC,,0
1027822,think09,3,1,2,CloseA,0,1,EarC,,0
1027823,fight06,3,1,2,WaraiA,0,0,EarC,,0
1027824,koshiate02,3,1,2,WaraiC,0,0,EarC,,0
1027825,mot03,2,1,2,KusyoEL,0,1,EarC,,0
1027826,tekumi04,3,1,2,KusyoAL,0,1,EarC,,0
1027827,shy06,3,1,2,WaraiC,0,0,EarC,,0
1027828,muneate02,3,1,2,WaraiA,0,0,EarC,,0
1027829,muneate01,3,1,2,WaraiA,0,1,EarC,,0
1027830,think06,3,1,2,FutuC,0,1,EarC,,0
1027831,bow12,3,1,2,DoyaA,0,0,EarC,,0
1027832,udekumi02,3,1,2,WaraiA,0,0,EarC,,0
1027833,gatts04,3,1,2,WaraiA,0,0,EarC,,0
1027834,koshiate03,3,1,2,CloseA,0,0,EarC,,0
1027835,tekumi04,3,1,2,KomariA,0,1,EarC,,0
1028000,koshiate10,3,1,2,DoyaA,0,0,EarC,,0
1028001,laugh04,3,1,2,WaraiC,0,0,EarC,,0
1028002,fight06,3,1,2,IkariA,0,0,EarC,,0
1028003,soppo07,3,1,2,IkariC,0,1,EarC,,0
1028004,tekumi03,3,1,2,KomariA,0,1,EarC,,0
1028005,sad02,3,1,2,KanasiA,0,1,EarC,,0
1028006,fight07,3,1,2,DoyaA,0,0,EarC,,0
1028007,joy05,3,1,2,WaraiC,0,0,EarC,,0
1028008,think09,3,1,2,KomariA,0,1,EarC,,0
1028009,think06,3,1,2,KanasiA,0,1,EarC,,0
1028010,tekumi04,3,1,2,KusyoAL,0,0,EarC,,0
1028011,soppo06,3,1,2,KusyoAL,0,0,EarC,,0
1028012,shy07,3,1,2,KusyoAL,0,0,EarC,,0
1028013,guard04,3,1,2,KomariC,0,0,EarC,,0
1028014,surprise05,3,1,2,OdorokiA,0,0,EarC,,0
1028015,surprise01,3,1,2,OdorokiC,0,0,EarC,,0
1028016,pose08,3,1,2,WaraiC,0,0,EarC,,0
1028017,handsup01,3,1,2,WaraiA,0,0,EarC,,0
1028018,kuchiate04,3,1,2,KusyoAL,0,0,EarC,,0
1028019,bow06,3,1,2,WaraiC,0,0,EarC,,0
1028020,byebye08,3,1,2,WaraiA,0,0,EarC,,0
1028021,hope08,3,1,2,WaraiA,0,0,EarC,,0
1028022,idea01,3,1,2,WaraiC,0,0,EarC,,0
1028800,fight11,3,1,2,WaraiA,0,0,EarC,,0
1028801,koshiate10,3,1,2,WaraiA,0,0,EarC,,0
1028802,mot03_mirror,2,1,2,WaraiC,0,0,EarC,,0
1028803,think09,3,1,2,FutuA,0,1,EarC,,0
1028804,think03,3,1,2,WaraiA,0,1,EarC,,0
1028805,happy04,3,1,2,WaraiC,0,0,EarC,,0
1028806,sad02,3,1,2,KanasiA,0,0,EarC,,0
1028807,homestand12,3,1,2,DoyaA,0,0,EarC,,0
1028808,oh11,3,1,2,DoyaA,0,0,EarC,,0
1028810,kuchiate04,3,1,2,WaraiC,0,0,EarC,,0
1028811,pose08,3,1,2,WaraiA,0,0,EarC,,0
1028812,hope01,3,1,2,WaraiA,0,0,EarC,,0
1028813,idea02,3,1,2,WaraiA,0,0,EarC,,0
1028814,advice04,3,1,2,WaraiA,0,0,EarC,,0
1028815,advice04,3,1,2,WaraiC,0,0,EarC,,0
1028816,idea02,3,1,2,WaraiC,0,0,EarC,,0
1028817,fight07,3,1,2,WaraiA,0,0,EarC,,0
1028818,advice01,3,1,2,WaraiA,0,0,EarC,,0
1028819,muneate09,3,1,2,WaraiA,0,0,EarC,,0
1028820,think09,3,1,2,FutuC,0,1,EarC,,0
1028821,think09,3,1,2,WaraiA,0,1,EarC,,0
1028822,idea01,3,1,2,WaraiA,0,0,EarC,,0
1028823,hope01,3,1,2,WaraiC,0,0,EarC,,0
1028824,advice01,3,1,2,DoyaA,0,0,EarC,,0
1028825,sleep06,3,1,2,CloseC,0,1,EarC,,0
1028826,happy04,3,1,2,WaraiA,0,0,EarC,,0
1028827,happy03,3,1,2,WaraiA,0,0,EarC,,0
1028828,muneate09,3,1,2,DoyaA,0,0,EarC,,0
1028829,happy03,3,1,2,WaraiC,0,0,EarC,,0
1028830,think03,3,1,2,KomariA,0,1,EarC,,0
1028831,think03,3,1,2,WaraiC,0,1,EarC,,0
1028832,advice01,3,1,2,WaraiC,0,0,EarC,,0
1028833,muneate03,3,1,2,WaraiA,0,0,EarC,,0
1028834,muneate03,3,1,2,WaraiC,0,0,EarC,,0
1029000,hope01,3,1,2,DereA,0,0,EarC,,0
1029001,joy01,3,1,2,WaraiC,0,0,EarC,,0
1029002,muneate03,3,1,2,IkariA,0,0,EarC,,0
1029003,fight11,3,1,2,IkariC,0,0,EarC,,0
1029004,tired03,3,1,2,KanasiA,0,1,EarC,,0
1029005,tekumi03,3,1,2,KanasiC,0,1,EarC,,0
1029006,muneate02,3,1,2,WaraiA,0,0,EarC,,0
1029007,laugh03,3,1,2,WaraiC,0,1,EarC,,0
1029008,think03,3,1,2,KomariA,0,0,EarC,,0
1029009,shock08,3,1,2,KomariC,0,1,EarC,,0
1029010,shy01,3,1,2,KusyoAL,0,1,EarC,,0
1029011,kuchiate04,3,1,2,KusyoAL,0,0,EarC,,0
1029012,shy06,3,1,2,KusyoAL,0,1,EarC,,0
1029013,shy07,3,1,2,KomariC,0,1,EarC,,0
1029014,surprise09,3,1,2,OdorokiA,0,0,EarC,,0
1029015,surprise04,3,1,2,KomariC,0,0,EarC,,0
1029016,near07,3,1,2,IkariA,0,0,EarC,,0
1029017,fight08,3,1,2,DoyaA,0,0,EarC,,0
1029018,bow03,3,1,2,WaraiC,0,0,EarC,,0
1029019,yell01,3,1,2,WaraiA,0,0,EarC,,0
1029020,surprise10,3,1,2,KomariC,0,1,EarC,,0
1029021,idea02,3,1,2,WaraiC,0,0,EarC,,0
1029022,idea02,3,1,2,WaraiA,0,0,EarC,,0
1029023,fight01,3,1,2,WaraiC,0,0,EarC,,0
1029024,soppo06,3,1,2,IkariA,0,1,EarC,,0
1029025,fight06,3,1,2,IkariA,0,0,EarC,,0
1029026,sad02,3,1,2,KanasiA,0,1,EarC,,0
1029027,muneate10,3,1,2,KanasiA,0,1,EarC,,0
1029028,fight11,3,1,2,WaraiA,0,0,EarC,,0
1029029,joy01,3,1,2,WaraiA,0,0,EarC,,0
1029030,think09,3,1,2,KomariA,0,1,EarC,,0
1029031,shy01,3,1,2,KomariA,0,1,EarC,,0
1029032,shy06,3,1,2,KusyoAL,0,1,EarC,,0
1029033,shy02,3,1,2,KusyoAL,0,1,EarC,,0
1029034,surprise10,3,1,2,OdorokiA,0,0,EarC,,0
1029035,surprise06,3,1,2,KomariC,0,0,EarC,,0
1029036,kuchiate04,3,1,2,KomariA,0,1,EarC,,0
1029037,near08,3,1,2,JitomeA,0,0,EarC,,0
1029800,muneate03,3,1,2,DoyaA,0,0,EarC,,0
1029801,hope04,3,1,2,DereA,0,1,EarC,,0
1029802,fight11,3,1,2,WaraiC,0,0,EarC,,0
1029803,shy07,3,1,2,KomariA,1,1,EarC,,0
1029804,tired03,3,1,2,WaraiA,0,0,EarC,,0
1029805,muneate02,3,1,2,WaraiC,0,0,EarC,,0
1029806,muneate03,3,1,2,WaraiA,0,0,EarC,,0
1029807,fight09,3,1,2,DoyaA,0,0,EarC,,0
1029808,think03,3,1,2,FutuA,0,0,EarC,,0
1029809,think06_mirror,3,1,2,IkariA,0,1,EarC,,0
1029810,shock03_mirror,3,1,2,KomariC,0,1,EarC,,0
1029811,surprise09,3,1,2,KomariA,0,0,EarC,,0
1029812,surprise01,3,1,2,KomariA,0,0,EarC,,0
1029813,fight04,3,1,2,WaraiA,0,0,EarC,,0
1029814,near07,3,1,2,WaraiA,0,0,EarC,,0
1029815,think03,3,1,2,OdorokiA,0,0,EarC,,0
1029816,shy07,3,1,2,KomariC,0,0,EarC,,0
1029817,hope01,3,1,2,WaraiC,0,0,EarC,,0
1029818,idea02,3,1,2,WaraiA,0,0,EarC,,0
1029819,fight09,3,1,2,WaraiA,0,0,EarC,,0
1029820,muneate03,3,1,2,KomariA,0,0,EarC,,0
1029821,fight02,3,1,2,DoyaA,0,0,EarC,,0
1029822,sleep02,3,1,2,KanasiC,0,1,EarC,,0
1029823,sleep01,3,1,2,JitomeA,0,1,EarC,,0
1029824,fight09,3,1,2,IkariA,0,0,EarC,,0
1029825,hope04,3,1,2,IkariA,0,1,EarC,,0
1029826,muneate01,3,1,2,IkariA,0,1,EarC,,0
1029827,kuchiate04,3,1,2,KanasiC,0,1,EarC,,0
1029828,kuchiate04,3,1,2,WaraiA,0,0,EarC,,0
1029829,muneate02,3,1,2,KomariA,0,0,EarC,,0
1029830,tired03,3,1,2,WaraiC,0,0,EarC,,0
1029831,shy07,3,1,2,WaraiA,0,1,EarC,,0
1029832,fight09,3,1,2,IkariA,0,1,EarC,,0
1029833,fight09,3,1,2,WaraiC,0,0,EarC,,0
1029834,kuchiate04,3,1,2,WaraiC,0,0,EarC,,0
1029835,muneate02,3,1,2,DoyaA,0,0,EarC,,0
1029836,sleep06,3,1,2,CloseC,0,0,EarC,,0
1029837,tired03,3,1,2,IkariA,0,1,EarC,,0
1029838,tired03_mirror,3,1,2,KanasiA,0,1,EarC,,0
1029839,fight11,3,1,2,DoyaA,0,0,EarC,,0
1029840,think09,3,1,2,WaraiA,0,1,EarC,,0
1029841,think03,3,1,2,FutuC,0,1,EarC,,0
1029842,muneate02,3,1,2,CloseA,0,0,EarC,,0
1029843,think03,3,1,2,CloseE,0,1,EarC,,0
1029844,hope01,3,1,2,KusyoAL,0,0,EarC,,0
1029845,shy06,3,1,2,KusyoEL,0,0,EarC,,0
1030000,fight01,3,1,2,WaraiA,0,0,EarC,,0
1030001,hope06,3,1,2,WaraiC,0,1,EarC,,0
1030002,fight01,3,1,2,IkariA,0,0,EarC,,0
1030003,hope04,3,1,2,IkariA,0,1,EarC,,0
1030004,muneate10,3,1,2,KomariC,0,1,EarC,,0
1030005,tekumi03,3,1,2,KanasiA,0,1,EarC,,0
1030006,tired03,3,1,2,WaraiA,0,1,EarC,,0
1030007,laugh02,3,1,2,WaraiC,0,0,EarC,,0
1030008,kuchiate04,3,1,2,KomariA,0,0,EarC,,0
1030009,muneate04,3,1,2,KomariC,0,0,EarC,,0
1030010,kuchiate04,3,1,2,KusyoAL,0,0,EarC,,0
1030011,shy07,3,1,2,KusyoAL,0,1,EarC,,0
1030012,shy01,3,1,2,KusyoAL,0,1,EarC,,0
1030013,shy03,3,1,2,KomariC,0,1,EarC,,0
1030014,guard03,3,1,2,OdorokiA,0,0,EarC,,0
1030015,surprise10,3,1,2,KomariC,0,0,EarC,,0
1030016,cry03_mirror,3,1,2,KanasiC,0,1,EarC,,0
1030017,fight01,3,1,2,KanasiA,0,0,EarC,,0
1030018,tekumi01,3,1,2,WaraiA,0,0,EarC,,0
1030019,tekumi01,3,1,2,KomariA,0,0,EarC,,0
1030020,tekumi05,3,1,2,KomariA,0,1,EarC,,0
1030021,byebye11,3,1,2,WaraiA,0,0,EarC,,0
1030022,bow03,3,1,2,KanasiA,0,0,EarC,,0
1030023,guard02,3,1,2,KomariC,0,0,EarC,,0
1030024,hope03,3,1,2,WaraiC,0,1,EarC,,0
1030800,happy03,3,1,2,WaraiA,0,0,EarC,,0
1030801,shake02,3,1,2,KanasiA,0,0,EarC,,0
1030802,kuchiate04,3,1,2,OdorokiA,0,1,EarC,,0
1030803,kuchiate04,3,1,2,WaraiA,0,1,EarC,,0
1030804,fight01,3,1,2,Base,0,0,EarC,,0
1030805,hope06,3,1,2,KomariC,0,1,EarC,,0
1030806,sleep02,3,1,2,KanasiC,0,1,EarC,,0
1030807,hope06,3,1,2,WaraiA,0,0,EarC,,0
1030808,shy03,3,1,2,WaraiA,0,0,EarC,,0
1030809,shy01,3,1,2,DereA,0,0,EarC,,0
1030810,guard03,3,1,2,OdorokiC,0,0,EarC,,0
1030811,surprise10,3,1,2,KanasiC,0,0,EarC,,0
1030812,fight01,3,1,2,KomariA,0,0,EarC,,0
1030813,laugh02,3,1,2,DereA,0,0,EarC,,0
1030814,tired03,3,1,2,WaraiC,0,1,EarC,,0
1030815,tekumi03,3,1,2,KomariA,0,0,EarC,,0
1030816,muneate04,3,1,2,KanasiA,0,0,EarC,,0
1030817,hope06,3,1,2,WaraiC,0,0,EarC,,0
1030818,hope04,3,1,2,IkariA,0,0,EarC,,0
1030819,muneate10,3,1,2,KomariC,0,0,EarC,,0
1030820,tekumi03,3,1,2,KanasiA,0,0,EarC,,0
1030821,shy07,3,1,2,KusyoAL,0,0,EarC,,0
1030822,shy03,3,1,2,KomariC,0,0,EarC,,0
1030823,kuchiate04,3,1,2,OdorokiA,0,0,EarC,,0
1030824,kuchiate04,3,1,2,WaraiA,0,0,EarC,,0
1030825,hope06,3,1,2,KomariC,0,0,EarC,,0
1030826,sleep02,3,1,2,DereA,0,0,EarC,,0
1030827,tired03,3,1,2,WaraiC,0,0,EarC,,0
1030828,kuchiate04,3,1,2,FutuA,0,1,EarC,,0
1030829,tired03,3,1,2,DereA,0,0,EarC,,0
1030830,hope06,3,1,2,DereA,0,1,EarC,,0
1030831,yell03,3,1,2,DereA,0,0,EarC,,0
1030832,fight01,3,1,2,DoyaA,0,0,EarC,,0
1030833,mot03,2,1,2,KomariA,0,1,EarC,,0
1031000,gatts04,3,1,2,WaraiA,0,0,EarC,,0
1031001,gatts06,3,1,2,DoyaA,0,0,EarC,,0
1031002,koshiate10,3,1,2,IkariA,0,1,EarC,,0
1031003,fight04,3,1,2,IkariC,0,0,EarC,,0
1031004,soppo06,3,1,2,KanasiA,0,1,EarC,,0
1031005,hope04,3,1,2,IkariA,0,1,EarC,,0
1031006,tekumi06,3,1,2,WaraiA,0,0,EarC,,0
1031007,idea01,3,1,2,WaraiC,0,0,EarC,,0
1031008,think03,3,1,2,KomariA,0,0,EarC,,0
1031009,soppo11,3,1,2,KomariA,0,1,EarC,,0
1031010,soppo06,3,1,2,KusyoAL,0,1,EarC,,0
1031011,udekumi02,3,1,2,KusyoAL,0,0,EarC,,0
1031012,shy05,3,1,2,DereA,0,1,EarC,,0
1031013,hello05,3,1,2,KusyoAL,0,0,EarC,,0
1031014,surprise05,3,1,2,KomariC,0,0,EarC,,0
1031015,surprise04,3,1,2,OdorokiC,0,0,EarC,,0
1031016,advice04,3,1,2,WaraiA,0,0,EarC,,0
1031017,gatts04,3,1,2,WaraiA,0,0,EarC,,0
1031018,koshiate03,3,1,2,WaraiA,0,0,EarC,,0
1031019,byebye08,3,1,2,WaraiC,0,0,EarC,,0
1031020,near02,3,1,2,WaraiC,0,0,EarC,,0
1031021,idea02,3,1,2,WaraiC,0,0,EarC,,0
1031022,muneate09,3,1,2,DereA,0,0,EarC,,0
1031024,joy06,3,1,2,WaraiA,0,0,EarC,,0
1031025,salute02,3,1,2,WaraiC,0,0,EarC,,0
1031026,koshiate10,3,1,2,IkariA,0,0,EarC,,0
1031027,ng02,3,1,2,IkariA,0,0,EarC,,0
1031028,udekumi03,3,1,2,KomariA,0,1,EarC,,0
1031029,soppo06,3,1,2,KanasiA,0,1,EarC,,0
1031030,muneate09,3,1,2,WaraiA,0,0,EarC,,0
1031031,gatts07,3,1,2,WaraiA,0,0,EarC,,0
1031032,koshiate01,3,1,2,WaraiA,0,0,EarC,,0
1031033,think09,3,1,2,OdorokiA,0,1,EarC,,0
1031034,soppo11,3,1,2,KomariA,0,1,EarC,,0
1031035,shy02,3,1,2,DereA,0,1,EarC,,0
1031036,hello05,3,1,2,KusyoAL,0,0,EarC,,0
1031037,surprise05,3,1,2,OdorokiA,0,0,EarC,,0
1031038,surprise10,3,1,2,OdorokiA,0,0,EarC,,0
1031039,akire02,3,1,2,KusyoAL,0,1,EarC,,0
1031040,think03,3,1,2,KomariA,0,1,EarC,,0
1031800,fight14,3,1,2,DoyaA,0,0,EarC,,0
1031801,surprise10,3,1,2,OdorokiA,0,0,EarC,,0
1031802,near11,3,1,2,OdorokiC,0,0,EarC,,0
1031803,fight04,3,1,2,KomariC,0,0,EarC,,0
1031804,surprise01,3,1,2,KomariC,0,0,EarC,,0
1031805,fight06,3,1,2,KomariC,0,0,EarC,,0
1031806,near02,3,1,2,OdorokiA,0,0,EarC,,0
1031807,hope07,3,1,2,WaraiC,0,0,EarC,,0
1031808,koshiate10,3,1,2,WaraiA,0,0,EarC,,0
1031809,send04,3,1,2,WaraiC,0,0,EarC,,0
1031810,muneate09,3,1,2,DoyaA,0,0,EarC,,0
1031811,muneate02,3,1,2,WaraiA,0,0,EarC,,0
1031812,advice04,3,1,2,IkariA,0,0,EarC,,0
1031813,hope04,3,1,2,WaraiA,0,1,EarC,,0
1031814,muneate01,3,1,2,IkariA,0,1,EarC,,0
1031815,pain06,3,1,2,KomariC,0,1,EarC,,0
1031816,think03,3,1,2,FutuA,0,1,EarC,,0
1031817,koshiate03,3,1,2,WaraiC,0,0,EarC,,0
1031818,shy06,3,1,2,WaraiC,0,0,EarC,,0
1031819,muneate02,3,1,2,DoyaA,0,0,EarC,,0
1031820,oh05,3,1,2,DoyaA,0,0,EarC,,0
1031821,laugh02,3,1,2,WaraiC,0,0,EarC,,0
1031822,tekumi06,3,1,2,KusyoAL,0,0,EarC,,0
1031823,think03,3,1,2,WaraiA,0,1,EarC,,0
1031824,idea01,3,1,2,WaraiA,0,0,EarC,,0
1031825,oh14,3,1,2,WaraiC,0,0,EarC,,0
1031826,good02,3,1,2,WaraiC,0,0,EarC,,0
1031827,think03,3,1,2,KusyoAL,0,0,EarC,,0
1031828,idea01,3,1,2,OdorokiA,0,0,EarC,,0
1031829,laugh04,3,1,2,OdorokiA,0,0,EarC,,0
1031830,muneate02,3,1,2,DereA,0,0,EarC,,0
1031831,tekumi06,3,1,2,WaraiC,0,0,EarC,,0
1031832,udekumi02,3,1,2,KusyoEL,0,0,EarC,,0
1031833,tekumi06,3,1,2,CloseA,0,0,EarC,,0
1031834,think03,3,1,2,FutuC,0,1,EarC,,0
1031835,idea02,3,1,2,WaraiA,0,0,EarC,,0
1031836,muneate09,3,1,2,WaraiC,0,0,EarC,,0
1031837,koshiate10,3,1,2,CloseA,0,0,EarC,,0
1031838,koshiate10,3,1,2,DoyaA,0,0,EarC,,0
1031839,tekumi06,3,1,2,KusyoEL,0,0,EarC,,0
1031840,near02,3,1,2,WaraiA,0,0,EarC,,0
1031841,soppo06,3,1,2,WaraiA,0,1,EarC,,0
1031842,sleep06,3,1,2,CloseC,0,0,EarC,,0
1031843,fight04,3,1,2,WaraiA,0,0,EarC,,0
1031844,tekumi06,3,1,2,KomariA,0,0,EarC,,0
1031845,stretch28,3,1,2,WaraiA,0,0,EarC,,0
1031846,laugh06,3,1,2,WaraiC,0,1,EarC,,0
1031847,gatts04,3,1,2,DoyaA,0,0,EarC,,0
1031848,koshiate10,3,1,2,WaraiC,0,0,EarC,,0
1031849,oh05,3,1,2,WaraiC,0,0,EarC,,0
1031850,fight04,3,1,2,KusyoEL,0,0,EarC,,0
1031851,fight04,3,1,2,KusyoAL,0,0,EarC,,0
1031852,shy05,3,1,2,KusyoAL,0,1,EarC,,0
1031853,gatts04,3,1,2,WaraiC,0,0,EarC,,0
1031854,mot01,2,1,2,KomariA,0,1,EarC,,0
1032000,neckup02,3,1,2,DoyaA,0,1,EarC,,0
1032001,think08,3,1,2,FutuA,0,0,EarC,,0
1032002,udekumi01,3,1,2,IkariA,0,0,EarC,,0
1032003,koshiate03,3,1,2,JitomeA,0,0,EarC,,0
1032004,pain06,3,1,2,KomariC,0,1,EarC,,0
1032005,shock04,3,1,2,IkariA,0,1,EarC,,0
1032006,near06,3,1,2,DoyaA,0,0,EarC,,0
1032007,laugh06,3,1,2,WaraiC,0,1,EarC,,0
1032008,think09,3,1,2,OdorokiA,0,1,EarC,,0
1032009,think08,3,1,2,KomariA,0,1,EarC,,0
1032010,udekumi02,3,1,2,DereA,0,1,EarC,,0
1032011,koshiate01,3,1,2,KomariA,0,0,EarC,,0
1032012,think05,3,1,2,KusyoAL,0,1,EarC,,0
1032013,soppo10,3,1,2,KomariA,0,1,EarC,,0
1032014,surprise05,3,1,2,OdorokiA,0,0,EarC,,0
1032015,clap04,3,1,2,DereA,0,1,EarC,,0
1032016,think01,3,1,2,WaraiA,0,1,EarC,,0
1032017,koshiate04,3,1,2,WaraiA,0,0,EarC,,0
1032018,akire03,3,1,2,JitomeA,0,1,EarC,,0
1032019,koshiate03,3,1,2,WaraiA,0,0,EarC,,0
1032020,point04,3,1,2,WaraiA,0,0,EarC,,0
1032021,advice02,3,1,2,DoyaA,0,0,EarC,,0
1032022,hope03,3,1,2,WaraiA,0,1,EarC,,0
1032023,neckup01,3,1,2,WaraiA,0,1,EarC,,0
1032024,idea03,3,1,2,DoyaA,0,0,EarC,,0
1032025,udekumi05,3,1,2,IkariA,0,0,EarC,,0
1032026,koshiate01,3,1,2,JitomeA,0,0,EarC,,0
1032027,udekumi04,3,1,2,KanasiC,0,1,EarC,,0
1032028,shock04,3,1,2,KomariC,0,1,EarC,,0
1032029,near06,3,1,2,DoyaA,0,0,EarC,,0
1032030,tekumi06,3,1,2,WaraiC,0,0,EarC,,0
1032031,think05,3,1,2,KomariA,0,0,EarC,,0
1032032,think09,3,1,2,DereA,0,1,EarC,,0
1032033,udekumi02,3,1,2,KusyoAL,0,1,EarC,,0
1032034,koshiate01,3,1,2,KusyoAL,0,1,EarC,,0
1032035,soppo12,3,1,2,DereA,0,1,EarC,,0
1032036,think06,3,1,2,KusyoAL,0,1,EarC,,0
1032037,surprise10,3,1,2,KomariA,0,0,EarC,,0
1032038,guard04,3,1,2,OdorokiC,0,0,EarC,,0
1032039,think02,3,1,2,JitomeA,0,1,EarC,,0
1032040,akire06,3,1,2,DereA,0,0,EarC,,0
1032800,sleep05,3,1,1,KomariC,0,1,EarC,,0
1032801,sneeze01,3,1,1,KomariC,0,1,EarC,,0
1032802,think09,3,1,2,KomariA,0,1,EarC,,0
1032803,point04_mirror,3,1,2,WaraiA,0,0,EarC,,0
1032804,think05,3,1,2,WaraiA,0,0,EarC,,0
1032805,koshiate01,3,1,2,DoyaA,0,0,EarC,,0
1032806,think08,3,1,2,WaraiC,0,0,EarC,,0
1032807,shock04,3,1,2,IkariC,0,0,EarC,,0
1032808,advice02,3,1,2,WaraiA,0,0,EarC,,0
1032809,neckup02,3,1,2,DoyaA,0,0,EarC,,0
1032810,pain06,3,1,2,KomariC,0,0,EarC,,0
1032811,think09,3,1,2,OdorokiA,0,0,EarC,,0
1032812,think08,3,1,2,KomariA,0,0,EarC,,0
1032813,udekumi02,3,1,2,DereA,0,0,EarC,,0
1032814,think01,3,1,2,WaraiA,0,0,EarC,,0
1032815,sleep05,3,1,1,KomariC,0,0,EarC,,0
1032816,think09,3,1,2,KomariA,0,0,EarC,,0
1032817,think09,3,1,2,FutuA,0,1,EarC,,0
1032818,koshiate04_mirror,3,1,2,FutuA,0,0,EarC,,0
1032819,advice02,3,1,2,FutuA,0,0,EarC,,0
1032820,think01,3,1,2,DoyaA,0,0,EarC,,0
1032821,think01,3,1,2,KomariA,0,1,EarC,,0
1032822,advice02,3,1,2,KomariC,0,0,EarC,,0
1032823,shake02,3,1,2,KomariC,0,1,EarC,,0
1032824,point04,3,1,2,IkariC,0,0,EarC,,0
1032825,udekumi02,3,1,2,FutuA,0,0,EarC,,0
1032826,think05,3,1,2,WaraiA,0,1,EarC,,0
1032827,think01,3,1,2,FutuC,0,1,EarC,,0
1032828,point04,3,1,2,FutuA,0,0,EarC,,0
1032829,koshiate04,3,1,2,DoyaA,0,0,EarC,,0
1032830,koshiate04_mirror,3,1,2,KomariA,0,0,EarC,,0
1032831,akire03,3,1,2,IkariA,0,0,EarC,,0
1032832,near05,3,1,2,IkariA,0,0,EarC,,0
1032833,koshiate02,3,1,2,DoyaA,0,0,EarC,,0
1032834,think05_mirror,3,1,2,KomariA,0,1,EarC,,0
1032835,think08,3,1,2,DoyaA,0,0,EarC,,0
1032836,clap04,3,1,2,WaraiA,0,0,EarC,,0
1033000,tekumi06,3,1,2,WaraiA,0,0,EarC,,0
1033001,gatts03,3,1,2,DoyaA,0,1,EarC,,0
1033002,soppo10,3,1,2,IkariA,0,0,EarC,,0
1033003,koshiate01,3,1,2,IkariC,0,0,EarC,,0
1033004,think02,3,1,2,KanasiA,0,1,EarC,,0
1033005,muneate01,3,1,2,IkariA,0,1,EarC,,0
1033006,koshiate03,3,1,2,WaraiA,0,0,EarC,,0
1033007,kuchiate04,3,1,2,WaraiC,0,1,EarC,,0
1033008,soppo12,3,1,2,KanasiA,0,1,EarC,,0
1033009,think06,3,1,2,KomariA,0,1,EarC,,0
1033010,think05,3,1,2,KusyoAL,0,1,EarC,,0
1033011,muneate05,3,1,2,KusyoAL,0,0,EarC,,0
1033012,tekumi04,3,1,2,KomariA,0,1,EarC,,0
1033013,tekumi06,3,1,2,KusyoAL,0,0,EarC,,0
1033014,guard03,3,1,2,KomariA,0,0,EarC,,0
