id,mission_type,condition_type,condition_value_1,condition_value_2,condition_value_3,condition_value_4,condition_num,step_group_id,step_order,disp_order,item_category,item_id,item_num,event_id,date_check_flg,transition_type,start_date,end_date
320188,3,300003,0,0,0,0,435,710,89,710,90,43,50,0,1,30002,2022/02/24 12:00:00,2050/01/01 4:59:59
320189,3,300003,0,0,0,0,440,710,90,710,90,43,50,0,1,30002,2022/02/24 12:00:00,2050/01/01 4:59:59
320190,3,300003,0,0,0,0,445,710,91,710,90,43,50,0,1,30002,2022/02/24 12:00:00,2050/01/01 4:59:59
320191,3,300003,0,0,0,0,450,710,92,710,90,43,50,0,1,30002,2022/02/24 12:00:00,2050/01/01 4:59:59
320192,3,300003,0,0,0,0,455,710,93,710,90,43,50,0,1,30002,2022/02/24 12:00:00,2050/01/01 4:59:59
320193,3,300003,0,0,0,0,460,710,94,710,90,43,50,0,1,30002,2022/02/24 12:00:00,2050/01/01 4:59:59
320194,3,300003,0,0,0,0,465,710,95,710,90,43,50,0,1,30002,2022/02/24 12:00:00,2050/01/01 4:59:59
320195,3,300003,0,0,0,0,470,710,96,710,90,43,50,0,1,30002,2022/02/24 12:00:00,2050/01/01 4:59:59
320196,3,300003,0,0,0,0,475,710,97,710,90,43,50,0,1,30002,2022/02/24 12:00:00,2050/01/01 4:59:59
320197,3,300003,0,0,0,0,480,710,98,710,90,43,50,0,1,30002,2022/02/24 12:00:00,2050/01/01 4:59:59
320198,3,300003,0,0,0,0,485,710,99,710,90,43,50,0,1,30002,2022/02/24 12:00:00,2050/01/01 4:59:59
320199,3,300003,0,0,0,0,490,710,100,710,90,43,50,0,1,30002,2022/02/24 12:00:00,2050/01/01 4:59:59
320200,3,300003,0,0,0,0,495,710,101,710,90,43,50,0,1,30002,2022/02/24 12:00:00,2050/01/01 4:59:59
320201,3,300003,0,0,0,0,500,710,102,710,90,43,50,0,1,30002,2022/02/24 12:00:00,2050/01/01 4:59:59
320202,3,300003,0,0,0,0,505,710,103,710,90,43,50,0,1,30002,2023/07/21 12:00:00,2050/01/01 4:59:59
320203,3,300003,0,0,0,0,510,710,104,710,90,43,50,0,1,30002,2023/07/21 12:00:00,2050/01/01 4:59:59
320204,3,300003,0,0,0,0,515,710,105,710,90,43,50,0,1,30002,2023/07/21 12:00:00,2050/01/01 4:59:59
320205,3,300003,0,0,0,0,520,710,106,710,90,43,50,0,1,30002,2023/07/21 12:00:00,2050/01/01 4:59:59
320206,3,300003,0,0,0,0,525,710,107,710,90,43,50,0,1,30002,2023/07/21 12:00:00,2050/01/01 4:59:59
320207,3,300003,0,0,0,0,530,710,108,710,90,43,50,0,1,30002,2023/07/21 12:00:00,2050/01/01 4:59:59
320208,3,300003,0,0,0,0,535,710,109,710,90,43,50,0,1,30002,2023/07/21 12:00:00,2050/01/01 4:59:59
320209,3,300003,0,0,0,0,540,710,110,710,90,43,50,0,1,30002,2023/07/21 12:00:00,2050/01/01 4:59:59
320210,3,300003,0,0,0,0,545,710,111,710,90,43,50,0,1,30002,2023/07/21 12:00:00,2050/01/01 4:59:59
320211,3,300003,0,0,0,0,550,710,112,710,90,43,50,0,1,30002,2023/07/21 12:00:00,2050/01/01 4:59:59
320212,3,300003,0,0,0,0,555,710,113,710,90,43,50,0,1,30002,2023/07/21 12:00:00,2050/01/01 4:59:59
320213,3,300003,0,0,0,0,560,710,114,710,90,43,50,0,1,30002,2023/07/21 12:00:00,2050/01/01 4:59:59
320214,3,300003,0,0,0,0,565,710,115,710,90,43,50,0,1,30002,2023/07/21 12:00:00,2050/01/01 4:59:59
320215,3,300003,0,0,0,0,570,710,116,710,90,43,50,0,1,30002,2023/07/21 12:00:00,2050/01/01 4:59:59
320216,3,300003,0,0,0,0,575,710,117,710,90,43,50,0,1,30002,2023/07/21 12:00:00,2050/01/01 4:59:59
320217,3,300003,0,0,0,0,580,710,118,710,90,43,50,0,1,30002,2023/07/21 12:00:00,2050/01/01 4:59:59
320218,3,300003,0,0,0,0,585,710,119,710,90,43,50,0,1,30002,2023/07/21 12:00:00,2050/01/01 4:59:59
320219,3,300003,0,0,0,0,590,710,120,710,90,43,50,0,1,30002,2023/07/21 12:00:00,2050/01/01 4:59:59
320220,3,300003,0,0,0,0,595,710,121,710,90,43,50,0,1,30002,2023/07/21 12:00:00,2050/01/01 4:59:59
320221,3,300003,0,0,0,0,600,710,122,710,90,43,50,0,1,30002,2023/07/21 12:00:00,2050/01/01 4:59:59
320222,3,300003,0,0,0,0,605,710,123,710,90,43,50,0,1,30002,2023/07/21 12:00:00,2050/01/01 4:59:59
320223,3,300003,0,0,0,0,610,710,124,710,90,43,50,0,1,30002,2023/07/21 12:00:00,2050/01/01 4:59:59
320224,3,300003,0,0,0,0,615,710,125,710,90,43,50,0,1,30002,2023/07/21 12:00:00,2050/01/01 4:59:59
320225,3,300003,0,0,0,0,620,710,126,710,90,43,50,0,1,30002,2023/07/21 12:00:00,2050/01/01 4:59:59
320226,3,300003,0,0,0,0,625,710,127,710,90,43,50,0,1,30002,2023/07/21 12:00:00,2050/01/01 4:59:59
320227,3,300003,0,0,0,0,630,710,128,710,90,43,50,0,1,30002,2023/07/21 12:00:00,2050/01/01 4:59:59
320228,3,300003,0,0,0,0,635,710,129,710,90,43,50,0,1,30002,2023/07/21 12:00:00,2050/01/01 4:59:59
320229,3,300003,0,0,0,0,640,710,130,710,90,43,50,0,1,30002,2023/07/21 12:00:00,2050/01/01 4:59:59
320230,3,300003,0,0,0,0,645,710,131,710,90,43,50,0,1,30002,2023/07/21 12:00:00,2050/01/01 4:59:59
320231,3,300003,0,0,0,0,650,710,132,710,90,43,50,0,1,30002,2023/07/21 12:00:00,2050/01/01 4:59:59
320232,3,300003,0,0,0,0,655,710,133,710,90,43,50,0,1,30002,2023/07/21 12:00:00,2050/01/01 4:59:59
320233,3,300003,0,0,0,0,660,710,134,710,90,43,50,0,1,30002,2023/07/21 12:00:00,2050/01/01 4:59:59
320234,3,300003,0,0,0,0,665,710,135,710,90,43,50,0,1,30002,2023/07/21 12:00:00,2050/01/01 4:59:59
320235,3,300003,0,0,0,0,670,710,136,710,90,43,50,0,1,30002,2023/07/21 12:00:00,2050/01/01 4:59:59
320236,3,300003,0,0,0,0,675,710,137,710,90,43,50,0,1,30002,2023/07/21 12:00:00,2050/01/01 4:59:59
320237,3,300003,0,0,0,0,680,710,138,710,90,43,50,0,1,30002,2023/07/21 12:00:00,2050/01/01 4:59:59
320238,3,300003,0,0,0,0,685,710,139,710,90,43,50,0,1,30002,2023/07/21 12:00:00,2050/01/01 4:59:59
320239,3,300003,0,0,0,0,690,710,140,710,90,43,50,0,1,30002,2023/07/21 12:00:00,2050/01/01 4:59:59
320240,3,300003,0,0,0,0,695,710,141,710,90,43,50,0,1,30002,2023/07/21 12:00:00,2050/01/01 4:59:59
320241,3,300003,0,0,0,0,700,710,142,710,90,43,50,0,1,30002,2023/07/21 12:00:00,2050/01/01 4:59:59
320242,3,300003,0,0,0,0,705,710,143,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320243,3,300003,0,0,0,0,710,710,144,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320244,3,300003,0,0,0,0,715,710,145,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320245,3,300003,0,0,0,0,720,710,146,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320246,3,300003,0,0,0,0,725,710,147,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320247,3,300003,0,0,0,0,730,710,148,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320248,3,300003,0,0,0,0,735,710,149,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320249,3,300003,0,0,0,0,740,710,150,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320250,3,300003,0,0,0,0,745,710,151,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320251,3,300003,0,0,0,0,750,710,152,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320252,3,300003,0,0,0,0,755,710,153,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320253,3,300003,0,0,0,0,760,710,154,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320254,3,300003,0,0,0,0,765,710,155,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320255,3,300003,0,0,0,0,770,710,156,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320256,3,300003,0,0,0,0,775,710,157,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320257,3,300003,0,0,0,0,780,710,158,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320258,3,300003,0,0,0,0,785,710,159,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320259,3,300003,0,0,0,0,790,710,160,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320260,3,300003,0,0,0,0,795,710,161,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320261,3,300003,0,0,0,0,800,710,162,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320262,3,300003,0,0,0,0,805,710,163,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320263,3,300003,0,0,0,0,810,710,164,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320264,3,300003,0,0,0,0,815,710,165,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320265,3,300003,0,0,0,0,820,710,166,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320266,3,300003,0,0,0,0,825,710,167,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320267,3,300003,0,0,0,0,830,710,168,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320268,3,300003,0,0,0,0,835,710,169,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320269,3,300003,0,0,0,0,840,710,170,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320270,3,300003,0,0,0,0,845,710,171,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320271,3,300003,0,0,0,0,850,710,172,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320272,3,300003,0,0,0,0,855,710,173,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320273,3,300003,0,0,0,0,860,710,174,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320274,3,300003,0,0,0,0,865,710,175,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320275,3,300003,0,0,0,0,870,710,176,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320276,3,300003,0,0,0,0,875,710,177,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320277,3,300003,0,0,0,0,880,710,178,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320278,3,300003,0,0,0,0,885,710,179,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320279,3,300003,0,0,0,0,890,710,180,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320280,3,300003,0,0,0,0,895,710,181,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320281,3,300003,0,0,0,0,900,710,182,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320282,3,300003,0,0,0,0,905,710,183,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320283,3,300003,0,0,0,0,910,710,184,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320284,3,300003,0,0,0,0,915,710,185,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320285,3,300003,0,0,0,0,920,710,186,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320286,3,300003,0,0,0,0,925,710,187,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320287,3,300003,0,0,0,0,930,710,188,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320288,3,300003,0,0,0,0,935,710,189,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320289,3,300003,0,0,0,0,940,710,190,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320290,3,300003,0,0,0,0,945,710,191,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320291,3,300003,0,0,0,0,950,710,192,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320292,3,300003,0,0,0,0,955,710,193,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320293,3,300003,0,0,0,0,960,710,194,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320294,3,300003,0,0,0,0,965,710,195,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320295,3,300003,0,0,0,0,970,710,196,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320296,3,300003,0,0,0,0,975,710,197,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320297,3,300003,0,0,0,0,980,710,198,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320298,3,300003,0,0,0,0,985,710,199,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320299,3,300003,0,0,0,0,990,710,200,710,90,43,50,0,1,30002,2024/03/29 12:00:00,2050/01/01 4:59:59
320300,3,300002,0,0,0,0,1,730,1,730,90,43,10,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320301,3,300002,0,0,0,0,3,730,2,730,90,43,10,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320302,3,300002,0,0,0,0,5,730,3,730,90,43,10,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320303,3,300002,0,0,0,0,10,730,4,730,90,43,30,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320304,3,300002,0,0,0,0,15,730,5,730,90,43,30,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320305,3,300002,0,0,0,0,20,730,6,730,90,43,30,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320306,3,300002,0,0,0,0,25,730,7,730,90,43,30,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320307,3,300002,0,0,0,0,30,730,8,730,90,43,30,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320308,3,300002,0,0,0,0,35,730,9,730,90,43,30,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320309,3,300002,0,0,0,0,40,730,10,730,90,43,30,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320310,3,300002,0,0,0,0,45,730,11,730,90,43,30,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320311,3,300002,0,0,0,0,50,730,12,730,90,43,30,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320312,3,300002,0,0,0,0,60,730,13,730,90,43,30,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320313,3,300002,0,0,0,0,70,730,14,730,90,43,30,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320314,3,300002,0,0,0,0,80,730,15,730,90,43,30,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320315,3,300002,0,0,0,0,90,730,16,730,90,43,30,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320316,3,300002,0,0,0,0,100,730,17,730,90,43,30,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320317,3,300002,0,0,0,0,120,730,18,730,90,43,30,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320318,3,300002,0,0,0,0,140,730,19,730,90,43,50,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320319,3,300002,0,0,0,0,160,730,20,730,90,43,50,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320320,3,300002,0,0,0,0,180,730,21,730,90,43,50,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320321,3,300002,0,0,0,0,200,730,22,730,90,43,50,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320322,3,300002,0,0,0,0,220,730,23,730,90,43,50,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320323,3,300002,0,0,0,0,240,730,24,730,90,43,50,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320324,3,300002,0,0,0,0,260,730,25,730,90,43,50,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320325,3,300002,0,0,0,0,280,730,26,730,90,43,50,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320326,3,300002,0,0,0,0,300,730,27,730,90,43,50,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320327,3,300002,0,0,0,0,320,730,28,730,90,43,50,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320328,3,300002,0,0,0,0,340,730,29,730,90,43,50,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320329,3,300002,0,0,0,0,360,730,30,730,90,43,50,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320330,3,300002,0,0,0,0,380,730,31,730,90,43,50,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320331,3,300002,0,0,0,0,400,730,32,730,90,43,50,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320332,3,300002,0,0,0,0,420,730,33,730,90,43,50,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320333,3,300002,0,0,0,0,440,730,34,730,90,43,50,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320334,3,300002,0,0,0,0,460,730,35,730,90,43,50,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320335,3,300002,0,0,0,0,480,730,36,730,90,43,50,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320336,3,300002,0,0,0,0,500,730,37,730,90,43,50,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320337,3,300002,0,0,0,0,520,730,38,730,90,43,50,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320338,3,300002,0,0,0,0,540,730,39,730,90,43,50,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320339,3,300002,0,0,0,0,560,730,40,730,90,43,50,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320340,3,300002,0,0,0,0,580,730,41,730,90,43,50,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320341,3,300002,0,0,0,0,600,730,42,730,90,43,50,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320342,3,300002,0,0,0,0,620,730,43,730,90,43,50,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320343,3,300002,0,0,0,0,640,730,44,730,90,43,50,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320344,3,300002,0,0,0,0,660,730,45,730,90,43,50,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320345,3,300002,0,0,0,0,680,730,46,730,90,43,50,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320346,3,300002,0,0,0,0,700,730,47,730,90,43,50,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320347,3,300002,0,0,0,0,720,730,48,730,90,43,50,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320348,3,300002,0,0,0,0,740,730,49,730,90,43,50,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320349,3,300002,0,0,0,0,760,730,50,730,90,43,50,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320350,3,300002,0,0,0,0,780,730,51,730,90,43,50,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320351,3,300002,0,0,0,0,800,730,52,730,90,43,50,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320352,3,300002,0,0,0,0,820,730,53,730,90,43,50,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320353,3,300002,0,0,0,0,840,730,54,730,90,43,50,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320354,3,300002,0,0,0,0,860,730,55,730,90,43,50,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320355,3,300002,0,0,0,0,880,730,56,730,90,43,50,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320356,3,300002,0,0,0,0,900,730,57,730,90,43,50,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320357,3,300002,0,0,0,0,920,730,58,730,90,43,50,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320358,3,300002,0,0,0,0,940,730,59,730,90,43,50,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320359,3,300002,0,0,0,0,960,730,60,730,90,43,50,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320360,3,300002,0,0,0,0,980,730,61,730,90,43,50,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320361,3,300002,0,0,0,0,1000,730,62,730,90,43,50,0,0,30004,2017/07/01 1:00:00,2050/01/01 4:59:59
320362,3,300002,0,0,0,0,1020,730,63,730,90,43,50,0,1,30004,2022/02/24 12:00:00,2050/01/01 4:59:59
320363,3,300002,0,0,0,0,1040,730,64,730,90,43,50,0,1,30004,2022/02/24 12:00:00,2050/01/01 4:59:59
320364,3,300002,0,0,0,0,1060,730,65,730,90,43,50,0,1,30004,2022/02/24 12:00:00,2050/01/01 4:59:59
320365,3,300002,0,0,0,0,1080,730,66,730,90,43,50,0,1,30004,2022/02/24 12:00:00,2050/01/01 4:59:59
320366,3,300002,0,0,0,0,1100,730,67,730,90,43,50,0,1,30004,2022/02/24 12:00:00,2050/01/01 4:59:59
320367,3,300002,0,0,0,0,1120,730,68,730,90,43,50,0,1,30004,2022/02/24 12:00:00,2050/01/01 4:59:59
320368,3,300002,0,0,0,0,1140,730,69,730,90,43,50,0,1,30004,2022/02/24 12:00:00,2050/01/01 4:59:59
320369,3,300002,0,0,0,0,1160,730,70,730,90,43,50,0,1,30004,2022/02/24 12:00:00,2050/01/01 4:59:59
320370,3,300002,0,0,0,0,1180,730,71,730,90,43,50,0,1,30004,2022/02/24 12:00:00,2050/01/01 4:59:59
320371,3,300002,0,0,0,0,1200,730,72,730,90,43,50,0,1,30004,2022/02/24 12:00:00,2050/01/01 4:59:59
320372,3,300002,0,0,0,0,1220,730,73,730,90,43,50,0,1,30004,2023/06/19 12:00:00,2050/01/01 4:59:59
320373,3,300002,0,0,0,0,1240,730,74,730,90,43,50,0,1,30004,2023/06/19 12:00:00,2050/01/01 4:59:59
320374,3,300002,0,0,0,0,1260,730,75,730,90,43,50,0,1,30004,2023/06/19 12:00:00,2050/01/01 4:59:59
320375,3,300002,0,0,0,0,1280,730,76,730,90,43,50,0,1,30004,2023/06/19 12:00:00,2050/01/01 4:59:59
320376,3,300002,0,0,0,0,1300,730,77,730,90,43,50,0,1,30004,2023/06/19 12:00:00,2050/01/01 4:59:59
320377,3,300002,0,0,0,0,1320,730,78,730,90,43,50,0,1,30004,2023/06/19 12:00:00,2050/01/01 4:59:59
320378,3,300002,0,0,0,0,1340,730,79,730,90,43,50,0,1,30004,2023/06/19 12:00:00,2050/01/01 4:59:59
320379,3,300002,0,0,0,0,1360,730,80,730,90,43,50,0,1,30004,2023/06/19 12:00:00,2050/01/01 4:59:59
320380,3,300002,0,0,0,0,1380,730,81,730,90,43,50,0,1,30004,2023/06/19 12:00:00,2050/01/01 4:59:59
320381,3,300002,0,0,0,0,1400,730,82,730,90,43,50,0,1,30004,2023/06/19 12:00:00,2050/01/01 4:59:59
320382,3,300002,0,0,0,0,1420,730,83,730,90,43,50,0,1,30004,2023/06/19 12:00:00,2050/01/01 4:59:59
320383,3,300002,0,0,0,0,1440,730,84,730,90,43,50,0,1,30004,2023/06/19 12:00:00,2050/01/01 4:59:59
320384,3,300002,0,0,0,0,1460,730,85,730,90,43,50,0,1,30004,2023/06/19 12:00:00,2050/01/01 4:59:59
320385,3,300002,0,0,0,0,1480,730,86,730,90,43,50,0,1,30004,2023/06/19 12:00:00,2050/01/01 4:59:59
320386,3,300002,0,0,0,0,1500,730,87,730,90,43,50,0,1,30004,2023/06/19 12:00:00,2050/01/01 4:59:59
320387,3,300002,0,0,0,0,1520,730,88,730,90,43,50,0,1,30004,2023/06/19 12:00:00,2050/01/01 4:59:59
320388,3,300002,0,0,0,0,1540,730,89,730,90,43,50,0,1,30004,2023/06/19 12:00:00,2050/01/01 4:59:59
320389,3,300002,0,0,0,0,1560,730,90,730,90,43,50,0,1,30004,2023/06/19 12:00:00,2050/01/01 4:59:59
320390,3,300002,0,0,0,0,1580,730,91,730,90,43,50,0,1,30004,2023/06/19 12:00:00,2050/01/01 4:59:59
320391,3,300002,0,0,0,0,1600,730,92,730,90,43,50,0,1,30004,2023/06/19 12:00:00,2050/01/01 4:59:59
320392,3,300002,0,0,0,0,1620,730,93,730,90,43,50,0,1,30004,2023/06/19 12:00:00,2050/01/01 4:59:59
320393,3,300002,0,0,0,0,1640,730,94,730,90,43,50,0,1,30004,2023/06/19 12:00:00,2050/01/01 4:59:59
320394,3,300002,0,0,0,0,1660,730,95,730,90,43,50,0,1,30004,2023/06/19 12:00:00,2050/01/01 4:59:59
320395,3,300002,0,0,0,0,1680,730,96,730,90,43,50,0,1,30004,2023/06/19 12:00:00,2050/01/01 4:59:59
320396,3,300002,0,0,0,0,1700,730,97,730,90,43,50,0,1,30004,2023/06/19 12:00:00,2050/01/01 4:59:59
320397,3,300002,0,0,0,0,1720,730,98,730,90,43,50,0,1,30004,2023/06/19 12:00:00,2050/01/01 4:59:59
320398,3,300002,0,0,0,0,1740,730,99,730,90,43,50,0,1,30004,2023/06/19 12:00:00,2050/01/01 4:59:59
320399,3,300002,0,0,0,0,1760,730,100,730,90,43,50,0,1,30004,2023/06/19 12:00:00,2050/01/01 4:59:59
320400,3,300002,0,0,0,0,1780,730,101,730,90,43,50,0,1,30004,2023/06/19 12:00:00,2050/01/01 4:59:59
320401,3,300002,0,0,0,0,1800,730,102,730,90,43,50,0,1,30004,2023/06/19 12:00:00,2050/01/01 4:59:59
320402,3,300002,0,0,0,0,1820,730,103,730,90,43,50,0,1,30004,2023/06/19 12:00:00,2050/01/01 4:59:59
320403,3,300002,0,0,0,0,1840,730,104,730,90,43,50,0,1,30004,2023/06/19 12:00:00,2050/01/01 4:59:59
320404,3,300002,0,0,0,0,1860,730,105,730,90,43,50,0,1,30004,2023/06/19 12:00:00,2050/01/01 4:59:59
320405,3,300002,0,0,0,0,1880,730,106,730,90,43,50,0,1,30004,2023/06/19 12:00:00,2050/01/01 4:59:59
320406,3,300002,0,0,0,0,1900,730,107,730,90,43,50,0,1,30004,2023/06/19 12:00:00,2050/01/01 4:59:59
