id,rental_rank,rental_num,use_value1,use_value2
5489,220,14,14650,7860
5490,220,15,14650,7860
5491,220,16,14650,7860
5492,220,17,14650,7860
5493,220,18,14650,7860
5494,220,19,14650,7860
5495,220,20,14650,7860
5496,220,21,14650,7860
5497,220,22,14650,7860
5498,220,23,14650,7860
5499,220,24,14650,7860
5500,220,25,14650,7860
5501,221,1,14650,7860
5502,221,2,14650,7860
5503,221,3,14650,7860
5504,221,4,14650,7860
5505,221,5,14650,7860
5506,221,6,14650,7860
5507,221,7,14650,7860
5508,221,8,14650,7860
5509,221,9,14650,7860
5510,221,10,14650,7860
5511,221,11,14650,7860
5512,221,12,14650,7860
5513,221,13,14650,7860
5514,221,14,14650,7860
5515,221,15,14650,7860
5516,221,16,14650,7860
5517,221,17,14650,7860
5518,221,18,14650,7860
5519,221,19,14650,7860
5520,221,20,14650,7860
5521,221,21,14650,7860
5522,221,22,14650,7860
5523,221,23,14650,7860
5524,221,24,14650,7860
5525,221,25,14650,7860
5526,222,1,14650,7860
5527,222,2,14650,7860
5528,222,3,14650,7860
5529,222,4,14650,7860
5530,222,5,14650,7860
5531,222,6,14650,7860
5532,222,7,14650,7860
5533,222,8,14650,7860
5534,222,9,14650,7860
5535,222,10,14650,7860
5536,222,11,14650,7860
5537,222,12,14650,7860
5538,222,13,14650,7860
5539,222,14,14650,7860
5540,222,15,14650,7860
5541,222,16,14650,7860
5542,222,17,14650,7860
5543,222,18,14650,7860
5544,222,19,14650,7860
5545,222,20,14650,7860
5546,222,21,14650,7860
5547,222,22,14650,7860
5548,222,23,14650,7860
5549,222,24,14650,7860
5550,222,25,14650,7860
5551,223,1,14650,7860
5552,223,2,14650,7860
5553,223,3,14650,7860
5554,223,4,14650,7860
5555,223,5,14650,7860
5556,223,6,14650,7860
5557,223,7,14650,7860
5558,223,8,14650,7860
5559,223,9,14650,7860
5560,223,10,14650,7860
5561,223,11,14650,7860
5562,223,12,14650,7860
5563,223,13,14650,7860
5564,223,14,14650,7860
5565,223,15,14650,7860
5566,223,16,14650,7860
5567,223,17,14650,7860
5568,223,18,14650,7860
5569,223,19,14650,7860
5570,223,20,14650,7860
5571,223,21,14650,7860
5572,223,22,14650,7860
5573,223,23,14650,7860
5574,223,24,14650,7860
5575,223,25,14650,7860
5576,224,1,14650,7860
5577,224,2,14650,7860
5578,224,3,14650,7860
5579,224,4,14650,7860
5580,224,5,14650,7860
5581,224,6,14650,7860
5582,224,7,14650,7860
5583,224,8,14650,7860
5584,224,9,14650,7860
5585,224,10,14650,7860
5586,224,11,14650,7860
5587,224,12,14650,7860
5588,224,13,14650,7860
5589,224,14,14650,7860
5590,224,15,14650,7860
5591,224,16,14650,7860
5592,224,17,14650,7860
5593,224,18,14650,7860
5594,224,19,14650,7860
5595,224,20,14650,7860
5596,224,21,14650,7860
5597,224,22,14650,7860
5598,224,23,14650,7860
5599,224,24,14650,7860
5600,224,25,14650,7860
5601,225,1,14650,7860
5602,225,2,14650,7860
5603,225,3,14650,7860
5604,225,4,14650,7860
5605,225,5,14650,7860
5606,225,6,14650,7860
5607,225,7,14650,7860
5608,225,8,14650,7860
5609,225,9,14650,7860
5610,225,10,14650,7860
5611,225,11,14650,7860
5612,225,12,14650,7860
5613,225,13,14650,7860
5614,225,14,14650,7860
5615,225,15,14650,7860
5616,225,16,14650,7860
5617,225,17,14650,7860
5618,225,18,14650,7860
5619,225,19,14650,7860
5620,225,20,14650,7860
5621,225,21,14650,7860
5622,225,22,14650,7860
5623,225,23,14650,7860
5624,225,24,14650,7860
5625,225,25,14650,7860
5626,226,1,14650,7860
5627,226,2,14650,7860
5628,226,3,14650,7860
5629,226,4,14650,7860
5630,226,5,14650,7860
5631,226,6,14650,7860
5632,226,7,14650,7860
5633,226,8,14650,7860
5634,226,9,14650,7860
5635,226,10,14650,7860
5636,226,11,14650,7860
5637,226,12,14650,7860
5638,226,13,14650,7860
5639,226,14,14650,7860
5640,226,15,14650,7860
5641,226,16,14650,7860
5642,226,17,14650,7860
5643,226,18,14650,7860
5644,226,19,14650,7860
5645,226,20,14650,7860
5646,226,21,14650,7860
5647,226,22,14650,7860
5648,226,23,14650,7860
5649,226,24,14650,7860
5650,226,25,14650,7860
5651,227,1,14650,7860
5652,227,2,14650,7860
5653,227,3,14650,7860
5654,227,4,14650,7860
5655,227,5,14650,7860
5656,227,6,14650,7860
5657,227,7,14650,7860
5658,227,8,14650,7860
5659,227,9,14650,7860
5660,227,10,14650,7860
5661,227,11,14650,7860
5662,227,12,14650,7860
5663,227,13,14650,7860
5664,227,14,14650,7860
5665,227,15,14650,7860
5666,227,16,14650,7860
5667,227,17,14650,7860
5668,227,18,14650,7860
5669,227,19,14650,7860
5670,227,20,14650,7860
5671,227,21,14650,7860
5672,227,22,14650,7860
5673,227,23,14650,7860
5674,227,24,14650,7860
5675,227,25,14650,7860
5676,228,1,14650,7860
5677,228,2,14650,7860
5678,228,3,14650,7860
5679,228,4,14650,7860
5680,228,5,14650,7860
5681,228,6,14650,7860
5682,228,7,14650,7860
5683,228,8,14650,7860
5684,228,9,14650,7860
5685,228,10,14650,7860
5686,228,11,14650,7860
5687,228,12,14650,7860
5688,228,13,14650,7860
5689,228,14,14650,7860
5690,228,15,14650,7860
5691,228,16,14650,7860
5692,228,17,14650,7860
5693,228,18,14650,7860
5694,228,19,14650,7860
5695,228,20,14650,7860
5696,228,21,14650,7860
5697,228,22,14650,7860
5698,228,23,14650,7860
5699,228,24,14650,7860
5700,228,25,14650,7860
5701,229,1,14650,7860
5702,229,2,14650,7860
5703,229,3,14650,7860
5704,229,4,14650,7860
5705,229,5,14650,7860
5706,229,6,14650,7860
5707,229,7,14650,7860
5708,229,8,14650,7860
5709,229,9,14650,7860
5710,229,10,14650,7860
5711,229,11,14650,7860
5712,229,12,14650,7860
5713,229,13,14650,7860
5714,229,14,14650,7860
5715,229,15,14650,7860
5716,229,16,14650,7860
5717,229,17,14650,7860
5718,229,18,14650,7860
5719,229,19,14650,7860
5720,229,20,14650,7860
5721,229,21,14650,7860
5722,229,22,14650,7860
5723,229,23,14650,7860
5724,229,24,14650,7860
5725,229,25,14650,7860
5726,230,1,14650,7860
5727,230,2,14650,7860
5728,230,3,14650,7860
5729,230,4,14650,7860
5730,230,5,14650,7860
5731,230,6,14650,7860
5732,230,7,14650,7860
5733,230,8,14650,7860
5734,230,9,14650,7860
5735,230,10,14650,7860
5736,230,11,14650,7860
5737,230,12,14650,7860
5738,230,13,14650,7860
5739,230,14,14650,7860
5740,230,15,14650,7860
5741,230,16,14650,7860
5742,230,17,14650,7860
5743,230,18,14650,7860
5744,230,19,14650,7860
5745,230,20,14650,7860
5746,230,21,14650,7860
5747,230,22,14650,7860
5748,230,23,14650,7860
5749,230,24,14650,7860
5750,230,25,14650,7860
5751,231,1,14650,7860
5752,231,2,14650,7860
5753,231,3,14650,7860
5754,231,4,14650,7860
5755,231,5,14650,7860
5756,231,6,14650,7860
5757,231,7,14650,7860
5758,231,8,14650,7860
5759,231,9,14650,7860
5760,231,10,14650,7860
5761,231,11,14650,7860
5762,231,12,14650,7860
5763,231,13,14650,7860
5764,231,14,14650,7860
5765,231,15,14650,7860
5766,231,16,14650,7860
5767,231,17,14650,7860
5768,231,18,14650,7860
5769,231,19,14650,7860
5770,231,20,14650,7860
5771,231,21,14650,7860
5772,231,22,14650,7860
5773,231,23,14650,7860
5774,231,24,14650,7860
5775,231,25,14650,7860
5776,232,1,14650,7860
5777,232,2,14650,7860
5778,232,3,14650,7860
5779,232,4,14650,7860
5780,232,5,14650,7860
5781,232,6,14650,7860
5782,232,7,14650,7860
5783,232,8,14650,7860
5784,232,9,14650,7860
5785,232,10,14650,7860
5786,232,11,14650,7860
5787,232,12,14650,7860
5788,232,13,14650,7860
5789,232,14,14650,7860
5790,232,15,14650,7860
5791,232,16,14650,7860
5792,232,17,14650,7860
5793,232,18,14650,7860
5794,232,19,14650,7860
5795,232,20,14650,7860
5796,232,21,14650,7860
5797,232,22,14650,7860
5798,232,23,14650,7860
5799,232,24,14650,7860
5800,232,25,14650,7860
5801,233,1,14650,7860
5802,233,2,14650,7860
5803,233,3,14650,7860
5804,233,4,14650,7860
5805,233,5,14650,7860
5806,233,6,14650,7860
5807,233,7,14650,7860
5808,233,8,14650,7860
5809,233,9,14650,7860
5810,233,10,14650,7860
5811,233,11,14650,7860
5812,233,12,14650,7860
5813,233,13,14650,7860
5814,233,14,14650,7860
5815,233,15,14650,7860
5816,233,16,14650,7860
5817,233,17,14650,7860
5818,233,18,14650,7860
5819,233,19,14650,7860
5820,233,20,14650,7860
5821,233,21,14650,7860
5822,233,22,14650,7860
5823,233,23,14650,7860
5824,233,24,14650,7860
5825,233,25,14650,7860
5826,234,1,14650,7860
5827,234,2,14650,7860
5828,234,3,14650,7860
5829,234,4,14650,7860
5830,234,5,14650,7860
5831,234,6,14650,7860
5832,234,7,14650,7860
5833,234,8,14650,7860
5834,234,9,14650,7860
5835,234,10,14650,7860
5836,234,11,14650,7860
5837,234,12,14650,7860
5838,234,13,14650,7860
5839,234,14,14650,7860
5840,234,15,14650,7860
5841,234,16,14650,7860
5842,234,17,14650,7860
5843,234,18,14650,7860
5844,234,19,14650,7860
5845,234,20,14650,7860
5846,234,21,14650,7860
5847,234,22,14650,7860
5848,234,23,14650,7860
5849,234,24,14650,7860
5850,234,25,14650,7860
5851,235,1,14650,7860
5852,235,2,14650,7860
5853,235,3,14650,7860
5854,235,4,14650,7860
5855,235,5,14650,7860
5856,235,6,14650,7860
5857,235,7,14650,7860
5858,235,8,14650,7860
5859,235,9,14650,7860
5860,235,10,14650,7860
5861,235,11,14650,7860
5862,235,12,14650,7860
5863,235,13,14650,7860
5864,235,14,14650,7860
5865,235,15,14650,7860
5866,235,16,14650,7860
5867,235,17,14650,7860
5868,235,18,14650,7860
5869,235,19,14650,7860
5870,235,20,14650,7860
5871,235,21,14650,7860
5872,235,22,14650,7860
5873,235,23,14650,7860
5874,235,24,14650,7860
5875,235,25,14650,7860
5876,236,1,14650,7860
5877,236,2,14650,7860
5878,236,3,14650,7860
5879,236,4,14650,7860
5880,236,5,14650,7860
5881,236,6,14650,7860
5882,236,7,14650,7860
5883,236,8,14650,7860
5884,236,9,14650,7860
5885,236,10,14650,7860
5886,236,11,14650,7860
5887,236,12,14650,7860
5888,236,13,14650,7860
5889,236,14,14650,7860
5890,236,15,14650,7860
5891,236,16,14650,7860
5892,236,17,14650,7860
5893,236,18,14650,7860
5894,236,19,14650,7860
5895,236,20,14650,7860
5896,236,21,14650,7860
5897,236,22,14650,7860
5898,236,23,14650,7860
5899,236,24,14650,7860
5900,236,25,14650,7860
5901,237,1,14650,7860
5902,237,2,14650,7860
5903,237,3,14650,7860
5904,237,4,14650,7860
5905,237,5,14650,7860
5906,237,6,14650,7860
5907,237,7,14650,7860
5908,237,8,14650,7860
5909,237,9,14650,7860
5910,237,10,14650,7860
5911,237,11,14650,7860
5912,237,12,14650,7860
5913,237,13,14650,7860
5914,237,14,14650,7860
5915,237,15,14650,7860
5916,237,16,14650,7860
5917,237,17,14650,7860
5918,237,18,14650,7860
5919,237,19,14650,7860
5920,237,20,14650,7860
5921,237,21,14650,7860
5922,237,22,14650,7860
5923,237,23,14650,7860
5924,237,24,14650,7860
5925,237,25,14650,7860
5926,238,1,14650,7860
5927,238,2,14650,7860
5928,238,3,14650,7860
5929,238,4,14650,7860
5930,238,5,14650,7860
5931,238,6,14650,7860
5932,238,7,14650,7860
5933,238,8,14650,7860
5934,238,9,14650,7860
5935,238,10,14650,7860
5936,238,11,14650,7860
5937,238,12,14650,7860
5938,238,13,14650,7860
5939,238,14,14650,7860
5940,238,15,14650,7860
5941,238,16,14650,7860
5942,238,17,14650,7860
5943,238,18,14650,7860
5944,238,19,14650,7860
5945,238,20,14650,7860
5946,238,21,14650,7860
5947,238,22,14650,7860
5948,238,23,14650,7860
5949,238,24,14650,7860
5950,238,25,14650,7860
5951,239,1,14650,7860
5952,239,2,14650,7860
5953,239,3,14650,7860
5954,239,4,14650,7860
5955,239,5,14650,7860
5956,239,6,14650,7860
5957,239,7,14650,7860
5958,239,8,14650,7860
5959,239,9,14650,7860
5960,239,10,14650,7860
5961,239,11,14650,7860
5962,239,12,14650,7860
5963,239,13,14650,7860
5964,239,14,14650,7860
5965,239,15,14650,7860
5966,239,16,14650,7860
5967,239,17,14650,7860
5968,239,18,14650,7860
5969,239,19,14650,7860
5970,239,20,14650,7860
5971,239,21,14650,7860
5972,239,22,14650,7860
5973,239,23,14650,7860
5974,239,24,14650,7860
5975,239,25,14650,7860
5976,240,1,14650,7860
5977,240,2,14650,7860
5978,240,3,14650,7860
5979,240,4,14650,7860
5980,240,5,14650,7860
5981,240,6,14650,7860
5982,240,7,14650,7860
5983,240,8,14650,7860
5984,240,9,14650,7860
5985,240,10,14650,7860
5986,240,11,14650,7860
5987,240,12,14650,7860
5988,240,13,14650,7860
5989,240,14,14650,7860
5990,240,15,14650,7860
5991,240,16,14650,7860
5992,240,17,14650,7860
5993,240,18,14650,7860
5994,240,19,14650,7860
5995,240,20,14650,7860
5996,240,21,14650,7860
5997,240,22,14650,7860
5998,240,23,14650,7860
5999,240,24,14650,7860
6000,240,25,14650,7860
6001,241,1,14650,7860
6002,241,2,14650,7860
6003,241,3,14650,7860
6004,241,4,14650,7860
6005,241,5,14650,7860
6006,241,6,14650,7860
6007,241,7,14650,7860
6008,241,8,14650,7860
6009,241,9,14650,7860
6010,241,10,14650,7860
6011,241,11,14650,7860
6012,241,12,14650,7860
6013,241,13,14650,7860
6014,241,14,14650,7860
6015,241,15,14650,7860
6016,241,16,14650,7860
6017,241,17,14650,7860
6018,241,18,14650,7860
6019,241,19,14650,7860
6020,241,20,14650,7860
6021,241,21,14650,7860
6022,241,22,14650,7860
6023,241,23,14650,7860
6024,241,24,14650,7860
6025,241,25,14650,7860
6026,242,1,14650,7860
6027,242,2,14650,7860
6028,242,3,14650,7860
6029,242,4,14650,7860
6030,242,5,14650,7860
6031,242,6,14650,7860
6032,242,7,14650,7860
6033,242,8,14650,7860
6034,242,9,14650,7860
6035,242,10,14650,7860
6036,242,11,14650,7860
6037,242,12,14650,7860
6038,242,13,14650,7860
6039,242,14,14650,7860
6040,242,15,14650,7860
6041,242,16,14650,7860
6042,242,17,14650,7860
6043,242,18,14650,7860
6044,242,19,14650,7860
6045,242,20,14650,7860
6046,242,21,14650,7860
6047,242,22,14650,7860
6048,242,23,14650,7860
6049,242,24,14650,7860
6050,242,25,14650,7860
6051,243,1,14650,7860
6052,243,2,14650,7860
6053,243,3,14650,7860
6054,243,4,14650,7860
6055,243,5,14650,7860
6056,243,6,14650,7860
6057,243,7,14650,7860
6058,243,8,14650,7860
6059,243,9,14650,7860
6060,243,10,14650,7860
6061,243,11,14650,7860
6062,243,12,14650,7860
6063,243,13,14650,7860
6064,243,14,14650,7860
6065,243,15,14650,7860
6066,243,16,14650,7860
6067,243,17,14650,7860
6068,243,18,14650,7860
6069,243,19,14650,7860
6070,243,20,14650,7860
6071,243,21,14650,7860
6072,243,22,14650,7860
6073,243,23,14650,7860
6074,243,24,14650,7860
6075,243,25,14650,7860
6076,244,1,14650,7860
6077,244,2,14650,7860
6078,244,3,14650,7860
6079,244,4,14650,7860
6080,244,5,14650,7860
6081,244,6,14650,7860
6082,244,7,14650,7860
6083,244,8,14650,7860
6084,244,9,14650,7860
6085,244,10,14650,7860
6086,244,11,14650,7860
6087,244,12,14650,7860
6088,244,13,14650,7860
6089,244,14,14650,7860
6090,244,15,14650,7860
6091,244,16,14650,7860
6092,244,17,14650,7860
6093,244,18,14650,7860
6094,244,19,14650,7860
6095,244,20,14650,7860
6096,244,21,14650,7860
6097,244,22,14650,7860
6098,244,23,14650,7860
6099,244,24,14650,7860
6100,244,25,14650,7860
6101,245,1,14650,7860
6102,245,2,14650,7860
6103,245,3,14650,7860
6104,245,4,14650,7860
6105,245,5,14650,7860
6106,245,6,14650,7860
6107,245,7,14650,7860
6108,245,8,14650,7860
6109,245,9,14650,7860
6110,245,10,14650,7860
6111,245,11,14650,7860
6112,245,12,14650,7860
6113,245,13,14650,7860
6114,245,14,14650,7860
6115,245,15,14650,7860
6116,245,16,14650,7860
6117,245,17,14650,7860
6118,245,18,14650,7860
6119,245,19,14650,7860
6120,245,20,14650,7860
6121,245,21,14650,7860
6122,245,22,14650,7860
6123,245,23,14650,7860
6124,245,24,14650,7860
6125,245,25,14650,7860
6126,246,1,14650,7860
6127,246,2,14650,7860
6128,246,3,14650,7860
6129,246,4,14650,7860
6130,246,5,14650,7860
6131,246,6,14650,7860
6132,246,7,14650,7860
6133,246,8,14650,7860
6134,246,9,14650,7860
6135,246,10,14650,7860
6136,246,11,14650,7860
6137,246,12,14650,7860
6138,246,13,14650,7860
6139,246,14,14650,7860
6140,246,15,14650,7860
6141,246,16,14650,7860
6142,246,17,14650,7860
6143,246,18,14650,7860
6144,246,19,14650,7860
6145,246,20,14650,7860
6146,246,21,14650,7860
6147,246,22,14650,7860
6148,246,23,14650,7860
6149,246,24,14650,7860
6150,246,25,14650,7860
6151,247,1,14650,7860
6152,247,2,14650,7860
6153,247,3,14650,7860
6154,247,4,14650,7860
6155,247,5,14650,7860
6156,247,6,14650,7860
6157,247,7,14650,7860
6158,247,8,14650,7860
6159,247,9,14650,7860
6160,247,10,14650,7860
6161,247,11,14650,7860
6162,247,12,14650,7860
6163,247,13,14650,7860
6164,247,14,14650,7860
6165,247,15,14650,7860
6166,247,16,14650,7860
6167,247,17,14650,7860
6168,247,18,14650,7860
6169,247,19,14650,7860
6170,247,20,14650,7860
6171,247,21,14650,7860
6172,247,22,14650,7860
6173,247,23,14650,7860
6174,247,24,14650,7860
6175,247,25,14650,7860
6176,248,1,14650,7860
6177,248,2,14650,7860
6178,248,3,14650,7860
6179,248,4,14650,7860
6180,248,5,14650,7860
6181,248,6,14650,7860
6182,248,7,14650,7860
6183,248,8,14650,7860
6184,248,9,14650,7860
6185,248,10,14650,7860
6186,248,11,14650,7860
6187,248,12,14650,7860
6188,248,13,14650,7860
6189,248,14,14650,7860
6190,248,15,14650,7860
6191,248,16,14650,7860
6192,248,17,14650,7860
6193,248,18,14650,7860
6194,248,19,14650,7860
6195,248,20,14650,7860
6196,248,21,14650,7860
6197,248,22,14650,7860
6198,248,23,14650,7860
6199,248,24,14650,7860
6200,248,25,14650,7860
6201,249,1,14650,7860
6202,249,2,14650,7860
6203,249,3,14650,7860
6204,249,4,14650,7860
6205,249,5,14650,7860
6206,249,6,14650,7860
6207,249,7,14650,7860
6208,249,8,14650,7860
6209,249,9,14650,7860
6210,249,10,14650,7860
6211,249,11,14650,7860
6212,249,12,14650,7860
6213,249,13,14650,7860
6214,249,14,14650,7860
6215,249,15,14650,7860
6216,249,16,14650,7860
6217,249,17,14650,7860
6218,249,18,14650,7860
6219,249,19,14650,7860
6220,249,20,14650,7860
6221,249,21,14650,7860
6222,249,22,14650,7860
6223,249,23,14650,7860
6224,249,24,14650,7860
6225,249,25,14650,7860
6226,250,1,14650,7860
6227,250,2,14650,7860
6228,250,3,14650,7860
6229,250,4,14650,7860
6230,250,5,14650,7860
6231,250,6,14650,7860
6232,250,7,14650,7860
6233,250,8,14650,7860
6234,250,9,14650,7860
6235,250,10,14650,7860
6236,250,11,14650,7860
6237,250,12,14650,7860
6238,250,13,14650,7860
6239,250,14,14650,7860
6240,250,15,14650,7860
6241,250,16,14650,7860
6242,250,17,14650,7860
6243,250,18,14650,7860
6244,250,19,14650,7860
6245,250,20,14650,7860
6246,250,21,14650,7860
6247,250,22,14650,7860
6248,250,23,14650,7860
6249,250,24,14650,7860
6250,250,25,14650,7860
6251,251,1,14650,7860
6252,251,2,14650,7860
6253,251,3,14650,7860
6254,251,4,14650,7860
6255,251,5,14650,7860
6256,251,6,14650,7860
6257,251,7,14650,7860
6258,251,8,14650,7860
6259,251,9,14650,7860
6260,251,10,14650,7860
6261,251,11,14650,7860
6262,251,12,14650,7860
6263,251,13,14650,7860
6264,251,14,14650,7860
6265,251,15,14650,7860
6266,251,16,14650,7860
6267,251,17,14650,7860
6268,251,18,14650,7860
6269,251,19,14650,7860
6270,251,20,14650,7860
6271,251,21,14650,7860
6272,251,22,14650,7860
6273,251,23,14650,7860
6274,251,24,14650,7860
6275,251,25,14650,7860
6276,252,1,14650,7860
6277,252,2,14650,7860
6278,252,3,14650,7860
6279,252,4,14650,7860
6280,252,5,14650,7860
6281,252,6,14650,7860
6282,252,7,14650,7860
6283,252,8,14650,7860
6284,252,9,14650,7860
6285,252,10,14650,7860
6286,252,11,14650,7860
6287,252,12,14650,7860
6288,252,13,14650,7860
6289,252,14,14650,7860
6290,252,15,14650,7860
6291,252,16,14650,7860
6292,252,17,14650,7860
6293,252,18,14650,7860
6294,252,19,14650,7860
6295,252,20,14650,7860
6296,252,21,14650,7860
6297,252,22,14650,7860
6298,252,23,14650,7860
6299,252,24,14650,7860
6300,252,25,14650,7860
6301,253,1,14650,7860
6302,253,2,14650,7860
6303,253,3,14650,7860
6304,253,4,14650,7860
6305,253,5,14650,7860
6306,253,6,14650,7860
6307,253,7,14650,7860
6308,253,8,14650,7860
6309,253,9,14650,7860
6310,253,10,14650,7860
6311,253,11,14650,7860
6312,253,12,14650,7860
6313,253,13,14650,7860
6314,253,14,14650,7860
6315,253,15,14650,7860
6316,253,16,14650,7860
6317,253,17,14650,7860
6318,253,18,14650,7860
6319,253,19,14650,7860
6320,253,20,14650,7860
6321,253,21,14650,7860
6322,253,22,14650,7860
6323,253,23,14650,7860
6324,253,24,14650,7860
6325,253,25,14650,7860
6326,254,1,14650,7860
6327,254,2,14650,7860
6328,254,3,14650,7860
6329,254,4,14650,7860
6330,254,5,14650,7860
6331,254,6,14650,7860
6332,254,7,14650,7860
6333,254,8,14650,7860
6334,254,9,14650,7860
6335,254,10,14650,7860
6336,254,11,14650,7860
6337,254,12,14650,7860
6338,254,13,14650,7860
6339,254,14,14650,7860
6340,254,15,14650,7860
6341,254,16,14650,7860
6342,254,17,14650,7860
6343,254,18,14650,7860
6344,254,19,14650,7860
6345,254,20,14650,7860
6346,254,21,14650,7860
6347,254,22,14650,7860
6348,254,23,14650,7860
6349,254,24,14650,7860
6350,254,25,14650,7860
6351,255,1,14650,7860
6352,255,2,14650,7860
6353,255,3,14650,7860
6354,255,4,14650,7860
6355,255,5,14650,7860
6356,255,6,14650,7860
6357,255,7,14650,7860
6358,255,8,14650,7860
6359,255,9,14650,7860
6360,255,10,14650,7860
6361,255,11,14650,7860
6362,255,12,14650,7860
6363,255,13,14650,7860
6364,255,14,14650,7860
6365,255,15,14650,7860
6366,255,16,14650,7860
6367,255,17,14650,7860
6368,255,18,14650,7860
6369,255,19,14650,7860
6370,255,20,14650,7860
6371,255,21,14650,7860
6372,255,22,14650,7860
6373,255,23,14650,7860
6374,255,24,14650,7860
6375,255,25,14650,7860
6376,256,1,14650,7860
6377,256,2,14650,7860
6378,256,3,14650,7860
6379,256,4,14650,7860
6380,256,5,14650,7860
6381,256,6,14650,7860
6382,256,7,14650,7860
6383,256,8,14650,7860
6384,256,9,14650,7860
6385,256,10,14650,7860
6386,256,11,14650,7860
6387,256,12,14650,7860
6388,256,13,14650,7860
6389,256,14,14650,7860
6390,256,15,14650,7860
6391,256,16,14650,7860
6392,256,17,14650,7860
6393,256,18,14650,7860
6394,256,19,14650,7860
6395,256,20,14650,7860
6396,256,21,14650,7860
6397,256,22,14650,7860
6398,256,23,14650,7860
6399,256,24,14650,7860
6400,256,25,14650,7860
6401,257,1,14650,7860
6402,257,2,14650,7860
6403,257,3,14650,7860
6404,257,4,14650,7860
6405,257,5,14650,7860
6406,257,6,14650,7860
6407,257,7,14650,7860
6408,257,8,14650,7860
6409,257,9,14650,7860
6410,257,10,14650,7860
6411,257,11,14650,7860
6412,257,12,14650,7860
6413,257,13,14650,7860
6414,257,14,14650,7860
6415,257,15,14650,7860
6416,257,16,14650,7860
6417,257,17,14650,7860
6418,257,18,14650,7860
6419,257,19,14650,7860
6420,257,20,14650,7860
6421,257,21,14650,7860
6422,257,22,14650,7860
6423,257,23,14650,7860
6424,257,24,14650,7860
6425,257,25,14650,7860
6426,258,1,14650,7860
6427,258,2,14650,7860
6428,258,3,14650,7860
6429,258,4,14650,7860
6430,258,5,14650,7860
6431,258,6,14650,7860
6432,258,7,14650,7860
6433,258,8,14650,7860
6434,258,9,14650,7860
6435,258,10,14650,7860
6436,258,11,14650,7860
6437,258,12,14650,7860
6438,258,13,14650,7860
6439,258,14,14650,7860
6440,258,15,14650,7860
6441,258,16,14650,7860
6442,258,17,14650,7860
6443,258,18,14650,7860
6444,258,19,14650,7860
6445,258,20,14650,7860
6446,258,21,14650,7860
6447,258,22,14650,7860
6448,258,23,14650,7860
6449,258,24,14650,7860
6450,258,25,14650,7860
6451,259,1,14650,7860
6452,259,2,14650,7860
6453,259,3,14650,7860
6454,259,4,14650,7860
6455,259,5,14650,7860
6456,259,6,14650,7860
6457,259,7,14650,7860
6458,259,8,14650,7860
6459,259,9,14650,7860
6460,259,10,14650,7860
6461,259,11,14650,7860
6462,259,12,14650,7860
6463,259,13,14650,7860
6464,259,14,14650,7860
6465,259,15,14650,7860
6466,259,16,14650,7860
6467,259,17,14650,7860
6468,259,18,14650,7860
6469,259,19,14650,7860
6470,259,20,14650,7860
6471,259,21,14650,7860
6472,259,22,14650,7860
6473,259,23,14650,7860
6474,259,24,14650,7860
6475,259,25,14650,7860
6476,260,1,14650,7860
6477,260,2,14650,7860
6478,260,3,14650,7860
6479,260,4,14650,7860
6480,260,5,14650,7860
6481,260,6,14650,7860
6482,260,7,14650,7860
6483,260,8,14650,7860
6484,260,9,14650,7860
6485,260,10,14650,7860
6486,260,11,14650,7860
6487,260,12,14650,7860
6488,260,13,14650,7860
6489,260,14,14650,7860
6490,260,15,14650,7860
6491,260,16,14650,7860
6492,260,17,14650,7860
6493,260,18,14650,7860
6494,260,19,14650,7860
6495,260,20,14650,7860
6496,260,21,14650,7860
6497,260,22,14650,7860
6498,260,23,14650,7860
6499,260,24,14650,7860
6500,260,25,14650,7860
6501,261,1,14650,7860
6502,261,2,14650,7860
6503,261,3,14650,7860
6504,261,4,14650,7860
6505,261,5,14650,7860
6506,261,6,14650,7860
6507,261,7,14650,7860
6508,261,8,14650,7860
6509,261,9,14650,7860
6510,261,10,14650,7860
6511,261,11,14650,7860
6512,261,12,14650,7860
6513,261,13,14650,7860
6514,261,14,14650,7860
6515,261,15,14650,7860
6516,261,16,14650,7860
6517,261,17,14650,7860
6518,261,18,14650,7860
6519,261,19,14650,7860
6520,261,20,14650,7860
6521,261,21,14650,7860
6522,261,22,14650,7860
6523,261,23,14650,7860
6524,261,24,14650,7860
6525,261,25,14650,7860
6526,262,1,14650,7860
6527,262,2,14650,7860
6528,262,3,14650,7860
6529,262,4,14650,7860
6530,262,5,14650,7860
6531,262,6,14650,7860
6532,262,7,14650,7860
6533,262,8,14650,7860
6534,262,9,14650,7860
6535,262,10,14650,7860
6536,262,11,14650,7860
6537,262,12,14650,7860
6538,262,13,14650,7860
6539,262,14,14650,7860
6540,262,15,14650,7860
6541,262,16,14650,7860
6542,262,17,14650,7860
6543,262,18,14650,7860
6544,262,19,14650,7860
6545,262,20,14650,7860
6546,262,21,14650,7860
6547,262,22,14650,7860
6548,262,23,14650,7860
6549,262,24,14650,7860
6550,262,25,14650,7860
6551,263,1,14650,7860
6552,263,2,14650,7860
6553,263,3,14650,7860
6554,263,4,14650,7860
6555,263,5,14650,7860
6556,263,6,14650,7860
6557,263,7,14650,7860
6558,263,8,14650,7860
6559,263,9,14650,7860
6560,263,10,14650,7860
6561,263,11,14650,7860
6562,263,12,14650,7860
6563,263,13,14650,7860
